SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,participant,gender,age,handedness,frameRate,expName,date,
,,,,,,,,,,,,,,,,,,,,,,,space,17.7739937713,,,,,,,,,,,,06,f,22,r,120.010317891,MaskierungsExperimentExpra,2016_Dez_13_1059,
0.133,16,1.133,0,0,0,0,,,,,,,,,,,,,,,,,,,0,a,a,1,7.30809089229,-0.460959792477,3.63224692543,,,,,06,f,22,r,120.010317891,MaskierungsExperimentExpra,2016_Dez_13_1059,
0.067,8,1.067,0,1,1,1,,,,,,,,,,,,,,,,,,,0,a,s,0,10.4495451664,-0.945342183566,2.8326005138,,,,,06,f,22,r,120.010317891,MaskierungsExperimentExpra,2016_Dez_13_1059,
0.033,4,1.033,0,2,2,2,,,,,,,,,,,,,,,,,,,0,a,s,0,7.73308344968,0.492057679103,2.91590807601,,,,,06,f,22,r,120.010317891,MaskierungsExperimentExpra,2016_Dez_13_1059,
0.017,2,1.017,0,3,3,3,,,,,,,,,,,,,,,,,,,0,a,a,1,9.03291945551,-0.835965514611,1.44103427966,,,,,06,f,22,r,120.010317891,MaskierungsExperimentExpra,2016_Dez_13_1059,
0.0083,1,1.0083,0,4,4,4,,,,,,,,,,,,,,,,,,,90,s,s,1,8.1164137247,-1.52590218967e-05,1.50762418901,,,,,06,f,22,r,120.010317891,MaskierungsExperimentExpra,2016_Dez_13_1059,
0.133,16,1.133,1,0,5,0,,,,,,,,,,,,,,,,,,,90,s,s,1,3.47502040303,0.388876173037,2.2992755641,,,,,06,f,22,r,120.010317891,MaskierungsExperimentExpra,2016_Dez_13_1059,
0.067,8,1.067,1,1,6,1,,,,,,,,,,,,,,,,,,,90,s,s,1,1.77509636903,0.984100099184,2.44929526136,,,,,06,f,22,r,120.010317891,MaskierungsExperimentExpra,2016_Dez_13_1059,
0.033,4,1.033,1,2,7,2,,,,,,,,,,,,,,,,,,,0,a,s,0,2.55004035694,0.984100099184,1.09939548002,,,,,06,f,22,r,120.010317891,MaskierungsExperimentExpra,2016_Dez_13_1059,
0.017,2,1.017,1,3,8,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.99171399571,-0.554711223011,1.01609754188,,,,,06,f,22,r,120.010317891,MaskierungsExperimentExpra,2016_Dez_13_1059,
