SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,participant,gender,age,handedness,frameRate,expName,date,
0.0083,1,1.0083,1,4,9,4,,,,,,,,,,,,,,,,,,,90,s,a,0,3.34161921474,-0.593774319066,3.40758311171,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,2,0,10,0,,,,,,,,,,,,,,,,,,,0,a,s,0,1.21677472339,-1.0,1.69934203562,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,2,1,11,1,,,,,,,,,,,,,,,,,,,90,s,a,0,2.18337797824,0.428580148013,3.54922157456,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,2,2,12,2,,,,,,,,,,,,,,,,,,,90,s,a,0,2.11675579609,-0.273456931411,2.949228953,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,2,3,13,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.68341519125,-1.52590218967e-05,1.02452850163,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,2,4,14,4,,,,,,,,,,,,,,,,,,,0,a,a,1,2.74161761073,-0.0390783550774,2.43268007404,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,3,0,15,0,,,,,,,,,,,,,,,,,,,90,s,a,0,1.60838383288,0.53966582742,2.09101273904,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,3,1,16,1,,,,,,,,,,,,,,,,,,,90,s,a,0,1.17513080691,0.444449530785,1.88264205903,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,3,2,17,2,,,,,,,,,,,,,,,,,,,90,s,a,0,1.55008228565,0.444449530785,1.21604104979,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,3,3,18,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.94176646274,0.206347753109,1.84098146087,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,3,4,19,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.99169412195,-0.695338368811,1.29943923855,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,4,0,20,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.25849338667,1.0,1.166005922,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,4,1,21,1,,,,,,,,,,,,,,,,,,,0,a,a,1,2.77501018546,1.0,0.849429774893,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,4,2,22,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.50851568239,0.293659876402,1.00764727206,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,4,3,23,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.6001292831,0.587304493782,1.24933610078,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,4,4,24,4,,,,,,,,,,,,,,,,,,,90,s,a,0,1.90005100748,0.492057679103,0.899440521752,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,5,0,25,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.15011115781,1.0,1.17441445661,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,5,1,26,1,,,,,,,,,,,,,,,,,,,90,s,a,0,0.983490579657,1.0,0.774357995502,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,5,2,27,2,,,,,,,,,,,,,,,,,,,90,s,a,0,2.0333884043,0.515861753262,0.757756825859,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,5,3,28,3,,,,,,,,,,,,,,,,,,,0,a,s,0,1.55007009518,0.34126802472,1.04108764625,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,5,4,29,4,,,,,,,,,,,,,,,,,,,0,a,a,1,0.841835435119,-0.546898603799,2.26596389697,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,6,0,30,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.15839586294,1.0,0.999426727277,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,6,1,31,1,,,,,,,,,,,,,,,,,,,90,s,s,1,0.825121984865,1.0,0.841121009627,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,6,2,32,2,,,,,,,,,,,,,,,,,,,0,a,a,1,0.741805279755,0.317463950561,1.69099349093,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,6,3,33,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.30848167741,0.507927061875,1.0326909813,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,6,4,34,4,,,,,,,,,,,,,,,,,,,90,s,a,0,0.85015607005,-0.703150988022,1.87435093786,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,7,0,35,0,,,,,,,,,,,,,,,,,,,90,s,s,1,0.925087659078,1.0,0.874472200925,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,7,1,36,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.783521376624,1.0,0.716023084894,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,7,2,37,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.95843917118,-1.52590218967e-05,1.78265007908,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,7,3,38,3,,,,,,,,,,,,,,,,,,,90,s,a,0,0.900138586355,-1.52590218967e-05,1.66603351095,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,7,4,39,4,,,,,,,,,,,,,,,,,,,90,s,s,1,1.42506424055,0.40474555581,0.816115154995,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,8,0,40,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.21674905925,0.976165407797,0.782780003785,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,8,1,41,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.858456494471,1.0,0.832709267,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,8,2,42,2,,,,,,,,,,,,,,,,,,,90,s,a,0,0.725147649004,1.0,0.774427609482,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,8,3,43,3,,,,,,,,,,,,,,,,,,,0,a,s,0,1.10010297736,-0.0468909742885,1.22441750423,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,8,4,44,4,,,,,,,,,,,,,,,,,,,0,a,a,1,1.07510289716,-0.289082169833,0.916084358028,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,9,0,45,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.22509888714,1.0,0.766094142481,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,9,1,46,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.641839926344,1.0,2.34928220609,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,9,2,47,2,,,,,,,,,,,,,,,,,,,90,s,a,0,1.01678915947,1.0,1.22438991528,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,9,3,48,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.05011532823,0.0555580987259,0.899422236052,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,9,4,49,4,,,,,,,,,,,,,,,,,,,0,a,s,0,0.666799906326,0.087296864271,0.907770459934,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,10,0,50,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.04179661811,1.0,1.09106246331,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,10,1,51,1,,,,,,,,,,,,,,,,,,,90,s,s,1,0.583488013243,1.0,0.757762921092,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,10,2,52,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.92504563405,1.52590218967e-05,1.11609205727,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,10,3,53,3,,,,,,,,,,,,,,,,,,,0,a,a,1,0.916843374963,1.52590218967e-05,0.649400581934,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,10,4,54,4,,,,,,,,,,,,,,,,,,,90,s,s,1,1.67506087213,0.238086518654,0.741098874307,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,11,0,55,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.05018045098,1.0,0.982661307139,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,11,1,56,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.933455131064,1.0,0.924413013002,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,11,2,57,2,,,,,,,,,,,,,,,,,,,0,a,a,1,0.741798222117,1.0,0.691098072302,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,11,3,58,3,,,,,,,,,,,,,,,,,,,90,s,s,1,1.10847846939,-1.52590218967e-05,0.799385664653,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,11,4,59,4,,,,,,,,,,,,,,,,,,,90,s,a,0,0.900006095233,0.142870222019,0.841134483301,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.11672949034,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,0,a,a,1,1.74171449286,-1.52590218967e-05,0.88261382848,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,0,a,s,0,1.09174737504,-1.52590218967e-05,0.641145711362,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,0,a,a,1,1.02510530317,0.206347753109,1.34108251342,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,0,3,3,4,,,,,,,90,s,a,0,1.60008565407,0.166674296178,0.666099916912,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,4,4,3,,,,,,,90,s,s,1,0.900153664037,0.238086518654,1.3410424132,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,1,0,5,0,,,,,,,0,a,a,1,0.941864628079,1.0,0.974352221071,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,1,1,6,2,,,,,,,90,s,s,1,2.01670478861,0.269825284199,1.04940218594,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,,,,,,,,,0,0,0,0,1,2,7,1,,,,,,,0,a,s,0,0.958487291439,1.0,0.96604987184,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,1,3,8,3,,,,,,,0,a,a,1,1.54172860814,-0.367208361944,1.42437772481,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,1,4,9,0,,,,,,,0,a,a,1,1.10010009015,1.0,0.799436672131,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,2,0,10,4,,,,,,,90,s,s,1,1.53341952207,-0.367208361944,2.12433826619,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,2,1,11,4,,,,,,,0,a,a,1,0.78346363231,-0.2656443122,2.62430105319,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,,,,,,,,,0,0,0,0,2,2,12,1,,,,,,,0,a,a,1,1.04179790132,1.0,0.799327599537,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,2,3,13,2,,,,,,,90,s,s,1,0.758463552109,1.0,1.10774832461,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,4,14,3,,,,,,,0,a,a,1,1.23343780777,-0.390646219577,1.20773035972,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,3,0,15,0,,,,,,,0,a,a,1,0.733470529548,1.0,1.49936802056,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,3,1,16,2,,,,,,,90,s,a,0,1.63337813864,-1.0,1.24106551092,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,3,2,17,2,,,,,,,90,s,a,0,1.02512551368,1.52590218967e-05,1.48273348753,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,,,,,,,,,0,0,0,0,3,3,18,1,,,,,,,0,a,a,1,0.633598529445,1.0,0.999300010586,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,3,4,19,4,,,,,,,0,a,s,0,1.91676606174,0.269825284199,0.782717126643,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,4,0,20,3,,,,,,,90,s,a,0,0.891814743407,0.238086518654,1.15773918176,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,4,1,21,0,,,,,,,0,a,a,1,1.20010554377,1.0,1.65766186854,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,4,2,22,4,,,,,,,0,a,s,0,1.60003047617,0.134905012589,1.08274503639,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,4,3,23,2,,,,,,,0,a,a,1,1.43344005338,-1.0,0.999386306257,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,4,4,24,3,,,,,,,0,a,s,0,2.22502221552,-0.648462653544,1.35772538729,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,5,0,25,2,,,,,,,0,a,a,1,1.13343652456,-0.117204547189,1.69936417094,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,,,,,,,,,0,0,0,0,5,1,26,1,,,,,,,0,a,a,1,0.87522768904,1.0,1.50754172829,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,5,2,27,3,,,,,,,0,a,s,0,1.83340669,0.126970321202,0.774380772426,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,5,3,28,3,,,,,,,90,s,a,0,1.26680824717,-0.593774319066,1.15769362791,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,5,4,29,2,,,,,,,0,a,a,1,0.983453687456,-0.109391927977,1.22437355439,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,6,0,30,0,,,,,,,90,s,s,1,0.941894462641,1.0,0.957632675583,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,6,1,31,3,,,,,,,90,s,s,1,1.74180912938,0.190478370336,0.73268167805,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,6,2,32,0,,,,,,,0,a,a,1,0.633467642332,1.0,1.32441750423,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,6,3,33,2,,,,,,,0,a,a,1,0.87519272165,0.793636987869,1.02436457194,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,6,4,34,3,,,,,,,0,a,s,0,1.10843612356,0.103166247044,0.716113871788,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,7,0,35,4,,,,,,,0,a,a,1,1.87505221048,-0.250019073777,0.85776805392,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,,,,,,,,,0,0,0,0,7,1,36,1,,,,,,,0,a,a,1,0.791809610579,1.0,0.982727392299,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,7,2,37,3,,,,,,,0,a,s,0,1.74177961562,-0.710963607233,1.25770421437,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,7,3,38,4,,,,,,,90,s,a,0,1.94170903923,-1.0,0.999438596941,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,7,4,39,0,,,,,,,0,a,a,1,1.35010345856,1.0,0.899433784915,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,0,40,4,,,,,,,90,s,s,1,2.35004571425,-0.851590753033,1.266115957,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,,,,,,,,,0,0,0,0,8,1,41,1,,,,,,,90,s,s,1,0.958501727517,1.0,0.791049310437,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.017,2,1.017,,,,,,,,,0,0,0,0,8,2,42,3,,,,,,,0,a,a,1,1.04186142006,-0.109391927977,0.966004959595,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,,,,,,,,,0,0,0,0,8,3,43,1,,,,,,,90,s,s,1,0.775173152743,1.0,1.75765994373,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.033,4,1.033,,,,,,,,,0,0,0,0,8,4,44,2,,,,,,,90,s,s,1,1.08342866492,1.0,0.749419188436,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,9,0,45,4,,,,,,,0,a,a,1,1.18337156221,-0.718776226444,1.14942496287,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,9,1,46,4,,,,,,,0,a,s,0,1.40010361896,-1.0,1.23274295118,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,9,2,47,0,,,,,,,90,s,s,1,0.700152060028,1.0,0.957705818381,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,9,3,48,4,,,,,,,0,a,a,1,2.30835592312,-1.0,0.866098633705,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,9,4,49,4,,,,,,,0,a,s,0,2.25004186463,-1.0,1.02439568971,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,0,50,1,,,,,,,90,s,s,1,0.791793570491,1.0,0.849431378902,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,10,1,51,0,,,,,,,90,s,s,1,0.575197212874,1.0,0.774369865167,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,2,52,1,,,,,,,90,s,s,1,0.675156471052,1.0,0.757771261938,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,10,3,53,0,,,,,,,0,a,a,1,0.533339000831,1.0,1.28288362275,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.133,16,1.133,,,,,,,,,0,0,0,0,10,4,54,0,,,,,,,90,s,s,1,0.541823244653,1.0,0.982762038888,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
0.067,8,1.067,,,,,,,,,0,0,0,0,11,0,55,1,,,,,,,90,s,s,1,0.750114045021,1.0,0.841086042237,,,,,20,f,20,r,120.353896881,MaskierungsExperimentExpra,2016_Dez_21_1643,
