SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,participant,gender,age,handedness,frameRate,expName,date,
0.0083,1,1.0083,1,4,9,4,,,,,,,,,,,,,,,,,,,0,a,s,0,3.53324740127,-0.226581216144,2.52431371706,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,2,0,10,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.95002070775,1.0,1.14943133096,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,2,1,11,1,,,,,,,,,,,,,,,,,,,90,s,s,1,1.05842664117,1.0,1.01608724008,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,2,2,12,2,,,,,,,,,,,,,,,,,,,0,a,s,0,1.97504066963,-0.601586938277,1.62436533405,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,2,3,13,3,,,,,,,,,,,,,,,,,,,90,s,a,0,2.24178178366,-0.296894789044,1.05765832123,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,2,4,14,4,,,,,,,,,,,,,,,,,,,90,s,s,1,2.8333198062,0.357137407492,1.17441119264,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,3,0,15,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.19178516812,0.76983291371,1.28272666,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,3,1,16,1,,,,,,,,,,,,,,,,,,,90,s,s,1,2.95831118465,-0.281269550622,2.20768056882,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,3,2,17,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.96669084442,-0.367208361944,0.974429863297,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,3,3,18,3,,,,,,,,,,,,,,,,,,,0,a,s,0,2.20836451793,-0.625024795911,1.24940659716,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,3,4,19,4,,,,,,,,,,,,,,,,,,,90,s,s,1,2.33338797655,-0.97659266041,1.05769842143,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,4,0,20,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.77507056834,1.0,0.941076757889,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,4,1,21,1,,,,,,,,,,,,,,,,,,,0,a,s,0,1.62508008011,-1.0,3.22432215414,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,4,2,22,2,,,,,,,,,,,,,,,,,,,90,s,s,1,2.22506031873,0.253955901427,0.832734343196,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,4,3,23,3,,,,,,,,,,,,,,,,,,,0,a,a,1,1.79177118117,0.230151827268,1.44101051235,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,4,4,24,4,,,,,,,,,,,,,,,,,,,0,a,s,0,2.62497389477,-1.0,0.599460219152,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,5,0,25,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.45840854795,1.0,0.982777122095,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,5,1,26,1,,,,,,,,,,,,,,,,,,,90,s,s,1,1.0751096099,1.0,0.841087376423,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,5,2,27,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.30014875572,0.611108567941,1.34100926122,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,5,3,28,3,,,,,,,,,,,,,,,,,,,90,s,a,0,2.20836355552,-0.789089799344,0.94109055236,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,5,4,29,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.16684251944,-0.718776226444,1.11601021561,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,6,0,30,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.07518050707,1.0,0.999380852825,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,6,1,31,1,,,,,,,,,,,,,,,,,,,90,s,s,1,1.00015013517,1.0,0.807728817387,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,6,2,32,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.35010174224,-0.421896696422,0.799441869298,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,6,3,33,3,,,,,,,,,,,,,,,,,,,0,a,a,1,1.06679860169,1.0,0.916052304783,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,6,4,34,4,,,,,,,,,,,,,,,,,,,0,a,a,1,1.40839460912,-0.671900511177,0.824459585569,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,7,0,35,0,,,,,,,,,,,,,,,,,,,90,s,s,1,0.991799026752,1.0,0.891085916776,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,7,1,36,1,,,,,,,,,,,,,,,,,,,0,a,a,1,1.15843142111,1.0,0.974422484859,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,7,2,37,2,,,,,,,,,,,,,,,,,,,90,s,s,1,0.966831997141,-0.0234531166552,2.14929723588,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,7,3,38,3,,,,,,,,,,,,,,,,,,,90,s,s,1,1.10010390765,-0.625024795911,0.982746645939,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,7,4,39,4,,,,,,,,,,,,,,,,,,,90,s,a,0,5.04151718647,-0.484397650111,1.15772533669,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,8,0,40,0,,,,,,,,,,,,,,,,,,,0,a,s,0,1.0084264968,-0.0390783550774,1.35772559333,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,8,1,41,1,,,,,,,,,,,,,,,,,,,0,a,a,1,1.05011338734,-0.0390783550774,1.04109693631,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,8,2,42,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.33342101912,0.587304493782,0.924403413201,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,8,3,43,3,,,,,,,,,,,,,,,,,,,0,a,a,1,2.116711488,-0.484397650111,0.874413855295,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,8,4,44,4,,,,,,,,,,,,,,,,,,,90,s,s,1,1.38337336403,-0.835965514611,0.816139594911,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,9,0,45,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.42512249009,1.0,0.907764715091,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,9,1,46,1,,,,,,,,,,,,,,,,,,,0,a,s,0,2.83334418712,-1.0,0.691082131316,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,9,2,47,2,,,,,,,,,,,,,,,,,,,90,s,a,0,1.36671766343,-0.757839322499,1.02448454394,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,9,3,48,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.5251205332,0.531731136034,1.31603485317,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,9,4,49,4,,,,,,,,,,,,,,,,,,,90,s,a,0,2.35834506131,0.349202716106,1.84935539721,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,10,0,50,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.27513713468,1.0,0.749391679881,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,10,1,51,1,,,,,,,,,,,,,,,,,,,90,s,s,1,0.958432768477,1.0,0.92447719758,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,10,2,52,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.29180887536,0.238086518654,1.34100348679,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,10,3,53,3,,,,,,,,,,,,,,,,,,,0,a,a,1,1.36676161326,-0.460959792477,2.38264033227,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,10,4,54,4,,,,,,,,,,,,,,,,,,,0,a,s,0,2.55001442003,-1.0,1.34929717172,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,11,0,55,0,,,,,,,,,,,,,,,,,,,0,a,a,1,2.23340725673,1.0,1.15770961741,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,11,1,56,1,,,,,,,,,,,,,,,,,,,90,s,s,1,2.01678273805,1.0,0.891016944422,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,11,2,57,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.46674971152,0.0634927901122,2.08267250868,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,11,3,58,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.43339628531,-0.945342183566,2.08269432319,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,11,4,59,4,,,,,,,,,,,,,,,,,,,90,s,s,1,2.50839618105,-1.0,1.74097127831,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.25838391039,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,0,a,s,0,2.67488646028,-1.0,0.70774103993,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,0,a,a,1,1.81671960428,-0.625024795911,1.03281768746,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,0,a,a,1,1.00845280254,-0.390646219577,2.04104913687,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,90,s,s,1,1.24177280122,-0.343770504311,1.09937793353,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,0,4,4,0,,,,,,,90,s,s,1,1.25842882262,1.0,1.34106219349,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,1,0,5,2,,,,,,,0,a,a,1,1.26678730947,0.53966582742,1.25770188609,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,1,1,6,2,,,,,,,0,a,a,1,1.17513524195,0.333333333333,1.76600022264,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,1,2,7,4,,,,,,,0,a,s,0,1.525120854,-0.921904325933,1.11599834595,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,1,3,8,3,,,,,,,90,s,s,1,1.25842946422,-0.421896696422,1.19932304437,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,1,4,9,4,,,,,,,90,s,a,0,1.50008164402,-0.593774319066,1.05775520332,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,2,0,10,0,,,,,,,90,s,s,1,1.45010363497,1.0,0.849414424718,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,,,,,,,,,0,0,0,0,2,1,11,1,,,,,,,90,s,s,1,1.13342685771,1.0,1.29939487186,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,2,2,12,2,,,,,,,0,a,a,1,0.941805940028,0.166674296178,0.774317967683,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,2,3,13,2,,,,,,,90,s,s,1,0.941805298424,0.357137407492,0.824410182116,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,,,,,,,,,0,0,0,0,2,4,14,1,,,,,,,0,a,a,1,0.93342756347,0.563469901579,0.749461935441,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,3,0,15,0,,,,,,,0,a,a,1,0.733503978422,1.0,1.05774140885,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,3,1,16,4,,,,,,,90,s,s,1,0.95850366564,-0.0390783550774,1.04105394889,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,3,2,17,2,,,,,,,0,a,a,1,0.916775070889,0.34126802472,1.78263475032,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,3,3,18,3,,,,,,,90,s,a,0,1.31676499772,0.24602121004,0.624436872813,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,3,4,19,3,,,,,,,90,s,s,1,0.866789683404,0.0238193331807,1.03275320633,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,4,0,20,3,,,,,,,0,a,a,1,2.04171255467,-1.0,1.36606611529,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,4,1,21,4,,,,,,,0,a,s,0,2.96666485948,-1.0,1.08278061883,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,4,2,22,3,,,,,,,90,s,a,0,5.53319318579,-1.0,1.13269927958,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,4,3,23,4,,,,,,,90,s,a,0,5.21648657397,-0.718776226444,0.966069451631,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,4,4,24,2,,,,,,,90,s,s,1,0.900174227373,0.166674296178,1.5576732385,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,5,0,25,0,,,,,,,0,a,a,1,1.04176259973,1.0,1.35773040536,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,5,1,26,3,,,,,,,90,s,a,0,1.78336681968,0.0793621728847,1.0410937283,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,5,2,27,4,,,,,,,0,a,a,1,3.6082848308,-1.0,1.02440049391,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,5,3,28,3,,,,,,,0,a,s,0,1.23328984332,1.52590218967e-05,1.24950861208,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,5,4,29,3,,,,,,,0,a,a,1,1.03348110526,-0.664087891966,1.49102124316,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,,,,,,,,,0,0,0,0,6,0,30,1,,,,,,,90,s,s,1,0.941849889853,1.0,1.15768459488,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,,,,,,,,,0,0,0,0,6,1,31,1,,,,,,,0,a,a,1,0.908478819553,1.0,0.941064567426,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,,,,,,,,,0,0,0,0,6,2,32,1,,,,,,,90,s,s,1,0.833478603012,1.0,0.974435637726,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,6,3,33,2,,,,,,,0,a,a,1,1.49179597914,-0.375020981155,2.25761334484,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,6,4,34,0,,,,,,,0,a,a,1,0.958476718302,1.0,0.916058079213,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,7,0,35,4,,,,,,,90,s,s,1,1.09178102978,0.174608987564,1.1410718817,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,,,,,,,,,0,0,0,0,7,1,36,1,,,,,,,90,s,s,1,0.941778671888,0.777767605097,0.799426150018,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,7,2,37,3,,,,,,,0,a,a,1,0.883427419109,0.253955901427,0.932784997775,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,7,3,38,0,,,,,,,90,s,s,1,0.72512880988,1.0,1.05768141894,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,7,4,39,4,,,,,,,0,a,a,1,1.9833638683,-0.234393835355,1.04940473651,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,8,0,40,0,,,,,,,90,s,s,1,0.750160320622,1.0,0.949407976605,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,8,1,41,2,,,,,,,90,s,s,1,0.875134696591,1.0,0.79111610421,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,8,2,42,0,,,,,,,0,a,a,1,1.11678046036,1.0,1.74936826136,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,8,3,43,0,,,,,,,90,s,a,0,2.15835250391,-1.0,0.699469169518,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,4,44,4,,,,,,,0,a,a,1,2.72506625356,0.142870222019,1.30762086763,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,9,0,45,0,,,,,,,90,s,s,1,0.725114053005,1.0,1.00777976069,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,9,1,46,0,,,,,,,90,s,s,1,0.51684545477,1.0,0.816118742804,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.017,2,1.017,,,,,,,,,0,0,0,0,9,2,47,3,,,,,,,90,s,a,0,1.0417959631,0.373006790265,2.47430394865,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,9,3,48,4,,,,,,,90,s,a,0,1.24181995906,0.174608987564,1.08272191213,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,9,4,49,2,,,,,,,0,a,a,1,1.05009349764,0.174608987564,0.499476291315,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,0,50,1,,,,,,,0,a,s,0,2.85835677057,0.888883802548,0.716083807505,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,1,51,1,,,,,,,0,a,a,1,1.24178595408,1.0,0.84103989778,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,2,52,1,,,,,,,90,s,s,1,0.750171227878,1.0,0.916066740857,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,10,3,53,4,,,,,,,90,s,s,1,1.52509968109,-1.52590218967e-05,0.957737270511,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,4,54,1,,,,,,,90,s,s,1,1.07517794065,1.0,1.04102732236,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.133,16,1.133,,,,,,,,,0,0,0,0,11,0,55,0,,,,,,,90,s,s,1,0.658532634028,1.0,0.84942276556,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,11,1,56,4,,,,,,,90,s,s,1,2.10842871034,-1.52590218967e-05,0.782706930695,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
0.033,4,1.033,,,,,,,,,0,0,0,0,11,2,57,2,,,,,,,90,s,s,1,0.875150415871,0.444449530785,0.84940704628,,,15,m,18,r,120.326525413,MaskierungsExperimentExpra,2016_Dez_19_1422,
