SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,participant,gender,age,handedness,frameRate,expName,date,
,,,,,,,,,,,,,,,,,,,,,,,space,31.5357356076,,,,,,,,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.133,16,1.133,0,0,0,0,,,,,,,,,,,,,,,,,,,90,s,a,0,24.2152461275,-1.0,21.5978888003,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.067,8,1.067,0,1,1,1,,,,,,,,,,,,,,,,,,,0,a,a,1,41.2808729671,-1.0,2.69096027345,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.033,4,1.033,0,2,2,2,,,,,,,,,,,,,,,,,,,0,a,s,0,2.9083374904,-1.0,1.95765955502,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.017,2,1.017,0,3,3,3,,,,,,,,,,,,,,,,,,,90,s,a,0,3.37493347363,-1.0,1.5827421215,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.0083,1,1.0083,0,4,4,4,,,,,,,,,,,,,,,,,,,0,a,a,1,4.11655516115,-1.0,1.53271589591,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.133,16,1.133,1,0,5,0,,,,,,,,,,,,,,,,,,,0,a,a,1,4.22491222048,-0.367208361944,3.5825586226,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.067,8,1.067,1,1,6,1,,,,,,,,,,,,,,,,,,,90,s,a,0,5.04983310262,-0.554711223011,2.24933617992,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.033,4,1.033,1,2,7,2,,,,,,,,,,,,,,,,,,,0,a,s,0,2.00006640607,-1.0,1.16605751664,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.017,2,1.017,1,3,8,3,,,,,,,,,,,,,,,,,,,0,a,s,0,1.71671075024,-1.0,0.96610178735,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.0083,1,1.0083,1,4,9,4,,,,,,,,,,,,,,,,,,,0,a,a,1,2.68331972597,-1.0,1.55773943478,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.133,16,1.133,2,0,10,0,,,,,,,,,,,,,,,,,,,90,s,s,1,2.99163700582,0.388876173037,3.36593785739,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.067,8,1.067,2,1,11,1,,,,,,,,,,,,,,,,,,,0,a,a,1,3.57492032074,0.277759975586,1.99102748153,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
0.033,4,1.033,2,2,12,2,,,,,,,,,,,,,,,,,,,90,s,s,1,2.52499450626,-0.968780041199,1.66605478982,,,,,07,w,23,r,119.998806627,MaskierungsExperimentExpra,2016_Dez_13_1810,
