SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,participant,gender,age,handedness,frameRate,expName,date,
0.017,2,1.017,4,3,23,3,,,,,,,,,,,,,,,,,,,0,a,a,1,1.1667585229,-0.632837415122,1.99935422608,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,4,4,24,4,,,,,,,,,,,,,,,,,,,0,a,s,0,6.52477583978,-0.0468909742885,1.47433329377,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,5,0,25,0,,,,,,,,,,,,,,,,,,,0,a,a,1,2.29173710938,-0.0468909742885,1.24102669391,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,5,1,26,1,,,,,,,,,,,,,,,,,,,0,a,s,0,2.83333098079,-0.0468909742885,1.65769362791,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,5,2,27,2,,,,,,,,,,,,,,,,,,,90,s,s,1,3.67492068177,0.357137407492,3.34091505491,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,5,3,28,3,,,,,,,,,,,,,,,,,,,0,a,a,1,2.40836426397,0.428580148013,1.89935454688,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,5,4,29,4,,,,,,,,,,,,,,,,,,,0,a,s,0,2.31656074862,0.357137407492,1.47448342899,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,6,0,30,0,,,,,,,,,,,,,,,,,,,90,s,s,1,2.75003865661,1.52590218967e-05,1.57438141403,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,6,1,31,1,,,,,,,,,,,,,,,,,,,90,s,s,1,3.09999005515,0.460318913558,1.86600495959,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,6,2,32,2,,,,,,,,,,,,,,,,,,,0,a,a,1,2.67508268665,0.230151827268,1.59929006573,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,6,3,33,3,,,,,,,,,,,,,,,,,,,90,s,a,0,2.76662057815,0.793636987869,5.19913543929,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,6,4,34,4,,,,,,,,,,,,,,,,,,,0,a,s,0,2.39174897905,0.555535210193,0.999344281228,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,7,0,35,0,,,,,,,,,,,,,,,,,,,90,s,s,1,2.68333691562,0.261890592813,1.57436409074,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,7,1,36,1,,,,,,,,,,,,,,,,,,,0,a,s,0,1.92505846612,0.190478370336,1.69103487436,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,7,2,37,2,,,,,,,,,,,,,,,,,,,90,s,a,0,3.97497072684,-0.257831692988,4.97410520373,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,7,3,38,3,,,,,,,,,,,,,,,,,,,90,s,a,0,2.33343716617,-0.0937666895552,3.61581777178,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,7,4,39,4,,,,,,,,,,,,,,,,,,,90,s,a,0,1.84994786972,-0.359395742733,1.59113849332,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,8,0,40,0,,,,,,,,,,,,,,,,,,,90,s,a,0,2.05840227898,-0.117204547189,5.47407087794,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,8,1,41,1,,,,,,,,,,,,,,,,,,,90,s,s,1,2.23343235414,-1.0,2.11592716517,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,8,2,42,2,,,,,,,,,,,,,,,,,,,90,s,s,1,3.44993728326,-0.984405279622,3.20760460543,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,8,3,43,3,,,,,,,,,,,,,,,,,,,90,s,a,0,5.20821990318,-1.0,5.84069049368,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,8,4,44,4,,,,,,,,,,,,,,,,,,,90,s,s,1,5.94133241798,-1.0,8.44070460896,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,9,0,45,0,,,,,,,,,,,,,,,,,,,90,s,s,1,6.61641959585,-1.0,4.66581536576,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,9,1,46,1,,,,,,,,,,,,,,,,,,,90,s,a,0,3.44169043273,-0.671900511177,2.23258992875,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,9,2,47,2,,,,,,,,,,,,,,,,,,,0,a,s,0,4.69991691235,0.34126802472,2.94923248182,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,9,3,48,3,,,,,,,,,,,,,,,,,,,0,a,a,1,4.84148864843,-1.0,6.63238429483,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,9,4,49,4,,,,,,,,,,,,,,,,,,,0,a,s,0,5.16646017727,1.52590218967e-05,7.86564277442,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,10,0,50,0,,,,,,,,,,,,,,,,,,,90,s,a,0,2.2250190075,0.198413061723,2.06599693955,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,10,1,51,1,,,,,,,,,,,,,,,,,,,90,s,a,0,1.908480715,-1.52590218967e-05,1.43264799387,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,10,2,52,2,,,,,,,,,,,,,,,,,,,0,a,s,0,2.50835367751,0.277759975586,1.07441991024,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,10,3,53,3,,,,,,,,,,,,,,,,,,,0,a,a,1,1.15008004004,0.492057679103,2.1410247691,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,10,4,54,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.64172764573,-0.296894789044,2.39101049343,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,11,0,55,0,,,,,,,,,,,,,,,,,,,90,s,a,0,1.67506792977,0.325398641947,1.32437868722,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,11,1,56,1,,,,,,,,,,,,,,,,,,,90,s,s,1,3.29995733337,0.626977950713,4.6241733741,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,11,2,57,2,,,,,,,,,,,,,,,,,,,0,a,s,0,6.6664274555,0.658716716258,1.38270044495,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,11,3,58,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.44182035744,-1.0,2.69922462218,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,11,4,59,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.05019520786,-1.0,2.22425549934,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.89980206532,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,0,a,a,1,2.73338423388,-1.0,4.00722734257,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,0,1,1,4,,,,,,,0,a,s,0,1.48342192808,-1.0,1.0327285151,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,0,a,a,1,4.15823000844,-1.52590218967e-05,2.14098498969,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,0,3,3,4,,,,,,,0,a,a,1,4.21655978622,0.174608987564,2.39930995544,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,0,4,4,2,,,,,,,0,a,a,1,2.36675018206,0.158739604791,2.79922365977,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,1,0,5,4,,,,,,,90,s,a,0,3.19998011029,0.0634927901122,7.54899155971,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,1,1,6,4,,,,,,,0,a,s,0,1.25832143694,0.412680247196,3.00771816925,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,1,2,7,4,,,,,,,0,a,a,1,3.20003240098,-0.296894789044,3.93250427468,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,1,3,8,4,,,,,,,0,a,a,1,2.41669644776,0.253955901427,1.36607104476,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,1,4,9,3,,,,,,,90,s,a,0,2.27508910269,0.420614938582,1.84094905989,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,2,0,10,2,,,,,,,90,s,s,1,3.70830138683,-1.0,6.29069642851,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,2,1,11,1,,,,,,,0,a,a,1,1.96674793644,0.0952315556573,5.41575489463,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,2,12,3,,,,,,,0,a,a,1,1.60847044935,0.119035629816,2.94924980511,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,2,3,13,0,,,,,,,0,a,s,0,2.21674809684,0.523796444648,2.92425614095,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,2,4,14,4,,,,,,,90,s,a,0,0.0418582120435,-1.0,6.165748639,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,3,0,15,2,,,,,,,90,s,a,0,1.82508797988,0.174608987564,3.69920890289,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,3,1,16,2,,,,,,,0,a,s,0,1.9917589239,-1.0,1.58265200389,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,3,2,17,0,,,,,,,0,a,s,0,1.15017403495,-1.0,1.06601779166,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,3,3,18,1,,,,,,,0,a,s,0,2.50838447448,-1.0,2.41592524036,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,3,4,19,2,,,,,,,90,s,a,0,2.61671601667,-0.828152895399,3.91579852367,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,4,0,20,0,,,,,,,0,a,a,1,0.483484163622,-1.0,2.21601314004,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,4,1,21,0,,,,,,,0,a,a,1,2.27503392478,-0.273456931411,4.97415941922,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,4,2,22,0,,,,,,,0,a,a,1,2.84166316458,-0.187518120089,2.15767470061,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,4,3,23,3,,,,,,,0,a,s,0,2.59169027233,-0.187518120089,0.907759873476,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,4,4,24,2,,,,,,,90,s,s,1,1.27509712273,-0.289082169833,2.31599389193,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,5,0,25,3,,,,,,,90,s,a,0,3.04165899416,-0.273456931411,1.54938133383,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,5,1,26,1,,,,,,,90,s,a,0,2.09177528479,-1.0,5.30740891636,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,5,2,27,1,,,,,,,90,s,s,1,3.27482764926,-1.0,6.17421940915,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,5,3,28,0,,,,,,,0,a,a,1,3.0833327452,-1.0,3.99919671242,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,5,4,29,4,,,,,,,90,s,a,0,3.25829320638,-0.0547035934997,1.28274952762,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,6,0,30,2,,,,,,,0,a,s,0,1.85839554214,0.0714274814984,1.90768576827,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,6,1,31,1,,,,,,,0,a,a,1,3.74162787639,-1.0,1.9326537683,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,6,2,32,1,,,,,,,90,s,a,0,1.57507242099,-1.0,5.3324715529,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,6,3,33,2,,,,,,,0,a,s,0,1.68341904087,0.468253604944,2.91590470905,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,6,4,34,4,,,,,,,0,a,s,0,3.70828053471,0.325398641947,1.1910608593,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,7,0,35,3,,,,,,,0,a,a,1,2.941630122,-1.0,5.54911731399,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,7,1,36,0,,,,,,,90,s,s,1,6.89140732519,0.174608987564,2.52429592036,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,7,2,37,1,,,,,,,90,s,s,1,5.93312566767,0.293659876402,1.16606783674,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,7,3,38,0,,,,,,,0,a,s,0,2.60839730655,0.238086518654,1.39933626118,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,7,4,39,4,,,,,,,90,s,a,0,2.93334990809,-1.0,1.33270060535,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,8,0,40,3,,,,,,,0,a,a,1,5.18321886058,0.24602121004,0.916044257809,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,8,1,41,1,,,,,,,0,a,s,0,0.900135057536,0.166674296178,1.23271087101,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,2,42,4,,,,,,,0,a,a,1,0.908513436781,1.0,2.14930915344,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,8,3,43,0,,,,,,,0,a,a,1,3.61659988644,0.309529259174,3.24932519352,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,8,4,44,0,,,,,,,90,s,a,0,1.8250921503,0.380941481651,0.732733647933,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,9,0,45,1,,,,,,,90,s,s,1,1.08343026893,0.777767605097,1.7493758802,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,9,1,46,3,,,,,,,90,s,a,0,2.12509792473,0.126970321202,1.39933305317,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,9,2,47,3,,,,,,,0,a,s,0,2.15003865661,0.420614938582,1.14107288937,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,9,3,48,3,,,,,,,0,a,a,1,1.42515919787,-1.52590218967e-05,0.31597464383,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,9,4,49,1,,,,,,,90,s,s,1,1.66664143026,0.547600518807,1.22446049166,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,10,0,50,2,,,,,,,90,s,a,0,2.7333704394,-0.679713130388,2.2075991518,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,1,51,1,,,,,,,90,s,s,1,2.69172588132,0.444449530785,2.23260821445,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.133,16,1.133,,,,,,,,,0,0,0,0,10,2,52,0,,,,,,,0,a,a,1,6.6164465432,0.190478370336,1.15772410408,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,3,53,1,,,,,,,0,a,a,1,1.54175202667,0.190478370336,1.02440884258,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,10,4,54,4,,,,,,,0,a,s,0,1.45006849117,0.158739604791,1.64936657695,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.033,4,1.033,,,,,,,,,0,0,0,0,11,0,55,2,,,,,,,90,s,a,0,2.50842264989,-1.0,2.77422807079,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,11,1,56,3,,,,,,,0,a,s,0,1.36676076851,-0.648462653544,1.89102717512,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
0.017,2,1.017,,,,,,,,,0,0,0,0,11,2,57,3,,,,,,,90,s,s,1,0.83342144688,-0.562523842222,0.757783131603,,,12,f,21,r,115.920745834,MaskierungsExperimentExpra,2016_Dez_15_1124,
