SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,participant,gender,age,handedness,frameRate,expName,date,
,,,,,,,,,,,,,,,,,,,,,,,space,30.9563760532,,,,,,,,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,0,0,0,0,,,,,,,,,,,,,,,,,,,90,s,s,1,6.95807887047,-0.0390783550774,15.731468789,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,0,1,1,1,,,,,,,,,,,,,,,,,,,90,s,a,0,6.93314805945,-0.609399557488,26.0309577193,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,0,2,2,2,,,,,,,,,,,,,,,,,,,90,s,a,0,3.12500565414,0.611108567941,3.64087075944,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,0,3,3,3,,,,,,,,,,,,,,,,,,,0,a,a,1,39.9558377473,-1.0,2.03263070198,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,0,4,4,4,,,,,,,,,,,,,,,,,,,0,a,s,0,12.9743505924,-1.0,1.29934296531,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,1,0,5,0,,,,,,,,,,,,,,,,,,,90,s,s,1,6.59979975536,-1.52590218967e-05,0.574413726222,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,1,1,6,1,,,,,,,,,,,,,,,,,,,90,s,a,0,6.32469563103,0.031754024567,0.632829214288,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,1,2,7,2,,,,,,,,,,,,,,,,,,,90,s,s,1,5.93317468602,-0.140642404822,0.899387813436,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,1,3,8,3,,,,,,,,,,,,,,,,,,,90,s,a,0,4.66653941518,-0.0312657358663,0.89108481461,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,1,4,9,4,,,,,,,,,,,,,,,,,,,0,a,a,1,7.63300565542,-0.101579308766,0.566070947941,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,2,0,10,0,,,,,,,,,,,,,,,,,,,90,s,s,1,5.14991432981,1.0,1.01603849881,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,2,1,11,1,,,,,,,,,,,,,,,,,,,90,s,s,1,2.47507448222,-1.52590218967e-05,0.432707117026,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,2,2,12,2,,,,,,,,,,,,,,,,,,,90,s,a,0,2.1083861828,-1.52590218967e-05,0.391090428646,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,2,3,13,3,,,,,,,,,,,,,,,,,,,90,s,a,0,2.75831960033,-1.52590218967e-05,0.516115651708,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,2,4,14,4,,,,,,,,,,,,,,,,,,,90,s,s,1,1.80020608324,0.00794995040818,0.365999216601,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,3,0,15,0,,,,,,,,,,,,,,,,,,,90,s,s,1,2.69169575005,0.00794995040818,0.374308631468,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,3,1,16,1,,,,,,,,,,,,,,,,,,,90,s,s,1,2.61670602373,0.00794995040818,0.357773531071,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,3,2,17,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.50843148005,0.031754024567,0.557777573177,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,3,3,18,3,,,,,,,,,,,,,,,,,,,90,s,a,0,2.40841758932,-0.0468909742885,0.491067106337,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,3,4,19,4,,,,,,,,,,,,,,,,,,,0,a,a,1,1.67509969726,-0.0312657358663,0.374424120208,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,4,0,20,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.99167294102,-0.1250171664,0.366151276776,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,4,1,21,1,,,,,,,,,,,,,,,,,,,0,a,s,0,1.21674926785,0.0238193331807,0.266146047703,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,4,2,22,2,,,,,,,,,,,,,,,,,,,90,s,s,1,2.26669686483,0.0238193331807,0.299459095653,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,4,3,23,3,,,,,,,,,,,,,,,,,,,90,s,s,1,1.17511653937,0.0476234073396,0.32445406708,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,4,4,24,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.18345931765,0.103166247044,0.332778559644,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,5,0,25,0,,,,,,,,,,,,,,,,,,,90,s,a,0,1.89176716058,-1.52590218967e-05,0.291056968992,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,5,1,26,1,,,,,,,,,,,,,,,,,,,90,s,s,1,1.04179377111,0.0238193331807,0.249449904674,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,5,2,27,2,,,,,,,,,,,,,,,,,,,0,a,s,0,1.34180592951,0.031754024567,0.307731618283,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,5,3,28,3,,,,,,,,,,,,,,,,,,,90,s,s,1,1.06685771498,0.031754024567,0.274403813438,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,5,4,29,4,,,,,,,,,,,,,,,,,,,90,s,a,0,2.38341588105,0.0555580987259,0.224401680105,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,6,0,30,0,,,,,,,,,,,,,,,,,,,0,a,s,0,1.15009397896,0.00794995040818,0.24949770418,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,6,1,31,1,,,,,,,,,,,,,,,,,,,90,s,s,1,2.65836056675,0.134905012589,0.232781671424,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,6,2,32,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.76671627336,0.0555580987259,0.282784767163,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,6,3,33,3,,,,,,,,,,,,,,,,,,,0,a,a,1,3.07498106466,0.11110093843,0.366135557475,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,6,4,34,4,,,,,,,,,,,,,,,,,,,0,a,a,1,2.04175367086,-0.0547035934997,0.324404984366,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,7,0,35,0,,,,,,,,,,,,,,,,,,,90,s,s,1,2.38339150009,-0.0234531166552,1.37944883818e-05,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,7,1,36,1,,,,,,,,,,,,,,,,,,,90,s,s,1,3.26665131094,-0.0234531166552,0.274441347279,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,7,2,37,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.1501931068,-1.52590218967e-05,0.224385960804,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,7,3,38,3,,,,,,,,,,,,,,,,,,,90,s,a,0,2.06677430645,0.0476234073396,0.232730343095,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,7,4,39,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.2084886149,-1.52590218967e-05,0.307755999239,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,8,0,40,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.15005997394,-1.52590218967e-05,0.274492034004,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,8,1,41,1,,,,,,,,,,,,,,,,,,,90,s,s,1,0.983401701598,0.00794995040818,0.249443809435,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,8,2,42,2,,,,,,,,,,,,,,,,,,,90,s,a,0,0.916802232269,1.52590218967e-05,0.341099202582,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,8,3,43,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.10847793219,0.00794995040818,0.249434826977,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,8,4,44,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.13344146501,-1.52590218967e-05,0.274471823474,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,9,0,45,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.18344231514,-1.52590218967e-05,0.282796957642,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,9,1,46,1,,,,,,,,,,,,,,,,,,,0,a,s,0,1.05021001307,-1.52590218967e-05,0.282700075421,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,9,2,47,2,,,,,,,,,,,,,,,,,,,0,a,s,0,1.08343034922,-1.52590218967e-05,1.24103558753,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,9,3,48,3,,,,,,,,,,,,,,,,,,,90,s,a,0,0.758488021412,-0.0468909742885,0.274464445027,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,9,4,49,4,,,,,,,,,,,,,,,,,,,0,a,s,0,0.991756991159,-1.52590218967e-05,0.374479618964,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,10,0,50,0,,,,,,,,,,,,,,,,,,,0,a,a,1,2.94999882907,-0.0547035934997,0.27449299641,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,10,1,51,1,,,,,,,,,,,,,,,,,,,0,a,s,0,1.00014564413,-1.52590218967e-05,0.366080700324,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,10,2,52,2,,,,,,,,,,,,,,,,,,,0,a,a,1,2.16672596158,-1.52590218967e-05,0.324421666073,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,10,3,53,3,,,,,,,,,,,,,,,,,,,0,a,s,0,1.4584264595,-0.0703288319219,0.324467861569,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,10,4,54,4,,,,,,,,,,,,,,,,,,,0,a,a,1,1.01681323578,-1.52590218967e-05,0.424434594396,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,11,0,55,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.15010488623,-0.0468909742885,0.382764652875,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,11,1,56,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.958463191332,-1.52590218967e-05,0.407768285958,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,11,2,57,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.50009158899,-1.52590218967e-05,0.332781767664,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,11,3,58,3,,,,,,,,,,,,,,,,,,,90,s,s,1,1.76674610795,-0.0468909742885,0.499435548782,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,11,4,59,4,,,,,,,,,,,,,,,,,,,0,a,a,1,1.80003285013,-0.0468909742885,0.299483476609,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.07482162604,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,a,a,1,2.20001045815,-0.0468909742885,0.499272902139,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,0,a,a,1,2.25837108906,-1.52590218967e-05,0.27444615931,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,0,a,a,1,0.891812393674,-0.0468909742885,0.374419949782,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,0,a,s,0,1.45843993318,-0.0468909742885,0.29944305555,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,0,a,a,1,0.591806972119,-1.52590218967e-05,0.349468286632,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,,,,,,,,,0,0,0,0,1,0,5,2,,,,,,,0,a,s,0,1.10011237696,-0.0468909742885,0.257788512528,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,,,,,,,,,0,0,0,0,1,1,6,2,,,,,,,90,s,a,0,0.683461402861,-1.52590218967e-05,0.366156409609,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,,,,,,,,,0,0,0,0,1,2,7,2,,,,,,,0,a,s,0,1.11681301122,-0.0468909742885,0.599400677598,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,1,3,8,4,,,,,,,0,a,a,1,1.50840260786,-0.0468909742885,0.366136519882,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,,,,,,,,,0,0,0,0,1,4,9,1,,,,,,,90,s,s,1,1.42513330127,-0.0468909742885,0.241084349447,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,0,10,3,,,,,,,90,s,a,0,1.31677534906,-0.0312657358663,0.357796628819,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,,,,,,,,,0,0,0,0,2,1,11,1,,,,,,,0,a,s,0,1.09165026031,-0.0312657358663,0.432893182218,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,2,12,3,,,,,,,0,a,s,0,1.00011003511,-1.52590218967e-05,0.357780909519,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,,,,,,,,,0,0,0,0,2,3,13,0,,,,,,,90,s,a,0,2.14168832348,-0.0468909742885,0.32446337034,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,4,14,3,,,,,,,0,a,a,1,1.4750555549,-0.0547035934997,0.349474702673,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,,,,,,,,,0,0,0,0,3,0,15,0,,,,,,,90,s,s,1,1.18343525749,-0.0468909742885,0.299436639509,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,,,,,,,,,0,0,0,0,3,1,16,1,,,,,,,90,s,s,1,1.09999881303,-1.52590218967e-05,0.324562177374,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,,,,,,,,,0,0,0,0,3,2,17,2,,,,,,,90,s,a,0,1.07516937547,-1.52590218967e-05,0.266070980022,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,,,,,,,,,0,0,0,0,3,3,18,3,,,,,,,0,a,a,1,0.633521505126,-0.0468909742885,0.324415891636,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,,,,,,,,,0,0,0,0,3,4,19,0,,,,,,,90,s,a,0,1.85004974036,-1.52590218967e-05,0.332784013279,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,,,,,,,,,0,0,0,0,4,0,20,1,,,,,,,0,a,s,0,1.5249277634,-1.52590218967e-05,0.307904530591,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,,,,,,,,,0,0,0,0,4,1,21,1,,,,,,,0,a,s,0,1.03350937881,-1.52590218967e-05,0.274373978847,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,4,2,22,4,,,,,,,90,s,a,0,1.12515963912,-1.52590218967e-05,0.299404559303,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,,,,,,,,,0,0,0,0,4,3,23,0,,,,,,,0,a,a,1,1.92510747671,-0.0547035934997,0.274367562806,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,,,,,,,,,0,0,0,0,4,4,24,0,,,,,,,0,a,a,1,1.00845826702,-1.52590218967e-05,0.316148501838,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,5,0,25,4,,,,,,,90,s,a,0,1.39177117061,-1.52590218967e-05,0.307779738591,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.033,4,1.033,,,,,,,,,0,0,0,0,5,1,26,2,,,,,,,90,s,s,1,1.41675555557,-0.0468909742885,0.307781663403,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.133,16,1.133,,,,,,,,,0,0,0,0,5,2,27,0,,,,,,,0,a,a,1,0.958444905615,-0.0547035934997,0.432800791226,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,5,3,28,4,,,,,,,0,a,s,0,1.39174005281,-1.52590218967e-05,0.349508707691,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.017,2,1.017,,,,,,,,,0,0,0,0,5,4,29,3,,,,,,,0,a,s,0,0.975169600027,-0.0468909742885,0.357741130064,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.067,8,1.067,,,,,,,,,0,0,0,0,6,0,30,1,,,,,,,90,s,s,1,1.07511772633,-0.0468909742885,0.291123695819,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,6,1,31,4,,,,,,,90,s,s,1,2.50007619049,-1.52590218967e-05,0.49939480692,,,22,f,21,r,119.697529395,MaskierungsExperimentExpra,2017_Jan_09_1613,
