SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,participant,gender,age,handedness,frameRate,expName,date,
0.133,16,1.133,2,0,10,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.81677203942,1.0,1.30764779025,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,2,1,11,1,,,,,,,,,,,,,,,,,,,0,a,a,1,3.09172016574,0.563469901579,3.9241492653,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,2,2,12,2,,,,,,,,,,,,,,,,,,,90,s,s,1,4.69993981755,0.365072098878,1.29931046828,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,2,3,13,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.80007718495,-0.718776226444,1.35770540628,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,2,4,14,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.80007365613,-1.0,1.35770572708,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,3,0,15,0,,,,,,,,,,,,,,,,,,,0,a,a,1,2.79999281404,1.0,1.25772811906,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,3,1,16,1,,,,,,,,,,,,,,,,,,,90,s,s,1,1.49180158527,0.912687876707,1.5910079854,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,3,2,17,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.52508767517,0.285725185016,2.21600205057,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,3,3,18,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.66675830909,-1.0,1.71601231623,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,3,4,19,4,,,,,,,,,,,,,,,,,,,0,a,s,0,2.55833719365,-0.578149080644,1.39939939458,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,4,0,20,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.72505957292,1.0,1.30770874262,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,4,1,21,1,,,,,,,,,,,,,,,,,,,0,a,a,1,1.26677826297,1.0,1.49105732474,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,4,2,22,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.50014339847,0.309529259174,1.62432583469,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,4,3,23,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.47507112179,-1.0,1.65773607495,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,4,4,24,4,,,,,,,,,,,,,,,,,,,0,a,s,0,3.70830119967,-1.52590218967e-05,1.50768192358,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,5,0,25,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.25008886214,1.0,1.39104699492,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,5,1,26,1,,,,,,,,,,,,,,,,,,,90,s,s,1,0.941805884021,1.0,1.45771060327,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,5,2,27,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.04142804348,0.24602121004,2.33267611706,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,5,3,28,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.17512674885,-1.0,3.32421945677,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,5,4,29,4,,,,,,,,,,,,,,,,,,,0,a,s,0,2.40837158362,-0.953154802777,1.49103871823,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,6,0,30,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.05850401067,1.0,2.06596008967,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,6,1,31,1,,,,,,,,,,,,,,,,,,,90,s,s,1,1.61679532964,1.0,0.974382359999,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,6,2,32,2,,,,,,,,,,,,,,,,,,,0,a,s,0,1.3417955542,0.460318913558,1.31607557837,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,6,3,33,3,,,,,,,,,,,,,,,,,,,90,s,a,0,2.17504141553,-1.0,1.3993689184,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,6,4,34,4,,,,,,,,,,,,,,,,,,,0,a,s,0,4.61656756025,-1.0,1.99932022066,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,7,0,35,0,,,,,,,,,,,,,,,,,,,0,a,a,1,2.15836099716,1.0,1.0243700412,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,7,1,36,1,,,,,,,,,,,,,,,,,,,0,a,a,1,1.17513893933,0.912687876707,1.49932984472,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,7,2,37,2,,,,,,,,,,,,,,,,,,,90,s,s,1,2.81667355322,-0.351583123522,1.35772048397,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,7,3,38,3,,,,,,,,,,,,,,,,,,,0,a,s,0,1.71673957426,-1.0,1.94933125625,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,7,4,39,4,,,,,,,,,,,,,,,,,,,90,s,a,0,1.30845877759,-1.0,2.10762135617,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,8,0,40,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.62506656641,1.0,1.28274970903,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,8,1,41,1,,,,,,,,,,,,,,,,,,,90,s,a,0,2.40841392948,0.460318913558,0.941009653572,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,8,2,42,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.75007570926,-0.500022888533,2.71590067715,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,8,3,43,3,,,,,,,,,,,,,,,,,,,0,a,a,1,5.99976613538,-0.781277180133,1.95767499426,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,8,4,44,4,,,,,,,,,,,,,,,,,,,90,s,a,0,2.48341165178,-1.0,1.35768359175,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,9,0,45,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.51675997726,1.0,1.40773479174,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,9,1,46,1,,,,,,,,,,,,,,,,,,,90,s,s,1,1.01679334066,1.0,1.72435605424,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,9,2,47,2,,,,,,,,,,,,,,,,,,,0,a,s,0,1.77507644711,0.0952315556573,0.87440218556,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,9,3,48,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.43345925879,-1.0,1.69930815851,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,9,4,49,4,,,,,,,,,,,,,,,,,,,0,a,a,1,2.17508793182,-1.0,1.15770848598,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,10,0,50,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.70011850424,1.0,1.60766402283,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,10,1,51,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.950100539332,1.0,1.21601809066,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,10,2,52,2,,,,,,,,,,,,,,,,,,,90,s,a,0,3.53326652098,-0.390646219577,1.9993757194,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,10,3,53,3,,,,,,,,,,,,,,,,,,,90,s,s,1,1.75838480066,-1.0,1.3410737498,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,10,4,54,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.47510223958,-1.0,1.59103910319,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,11,0,55,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.47504032481,1.0,1.18276023134,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,11,1,56,1,,,,,,,,,,,,,,,,,,,90,s,s,1,1.0334500197,1.0,2.27433475299,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,11,2,57,2,,,,,,,,,,,,,,,,,,,90,s,s,1,5.27491380052,-0.679713130388,2.41589855986,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,11,3,58,3,,,,,,,,,,,,,,,,,,,90,s,a,0,2.1084150202,-0.679713130388,3.68249941935,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,11,4,59,4,,,,,,,,,,,,,,,,,,,90,s,a,0,4.43324111347,-1.0,1.62426007029,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,47.6054514518,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,90,s,s,1,1.94175840533,1.0,1.39084360648,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,90,s,a,0,2.95831948538,-1.0,1.1077406945,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,0,a,a,1,1.53345707734,1.0,1.64932464773,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,90,s,s,1,1.04176713115,1.0,1.19108600444,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,4,4,3,,,,,,,90,s,s,1,3.10830851396,-0.664087891966,2.44931008332,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,1,0,5,0,,,,,,,0,a,a,1,1.38343532697,1.0,1.09938637002,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,1,1,6,1,,,,,,,90,s,s,1,0.866808803319,1.0,1.28272340327,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,1,2,7,3,,,,,,,0,a,s,0,1.65012665261,-1.0,1.14925856253,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,1,3,8,4,,,,,,,90,s,s,1,1.60011074083,-1.0,1.04939131037,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,1,4,9,2,,,,,,,0,a,a,1,1.34168904795,-1.0,1.56604478139,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,0,10,3,,,,,,,90,s,s,1,1.8834571415,-1.0,1.07435772241,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,2,1,11,1,,,,,,,0,a,a,1,1.48340940617,1.0,1.00776629449,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,2,2,12,4,,,,,,,90,s,a,0,1.74174544493,-1.0,1.16606377286,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,2,3,13,2,,,,,,,90,s,s,1,3.71661317829,-1.0,1.24936802015,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,2,4,14,1,,,,,,,0,a,a,1,1.49176405145,1.0,0.916067943287,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,3,0,15,3,,,,,,,0,a,a,1,1.30843118862,-1.0,2.1659887052,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,3,1,16,2,,,,,,,0,a,a,1,2.00007282204,0.365072098878,0.941060661083,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,3,2,17,0,,,,,,,0,a,a,1,1.33341299915,1.0,1.53273623535,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,3,3,18,2,,,,,,,0,a,a,1,2.26673816273,0.166674296178,0.89939073293,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,3,4,19,4,,,,,,,90,s,s,1,1.63340517158,-1.0,0.957747495499,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,4,0,20,2,,,,,,,90,s,s,1,3.20000173233,-1.0,0.991043851061,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,4,1,21,2,,,,,,,0,a,a,1,1.60849137107,0.420614938582,0.924343350481,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,4,2,22,3,,,,,,,0,a,s,0,2.10004112681,-1.0,1.11607192123,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,4,3,23,3,,,,,,,90,s,s,1,2.64173447351,-1.0,1.17434174647,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,4,4,24,0,,,,,,,0,a,a,1,1.30847930892,1.0,1.74931540863,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,5,0,25,0,,,,,,,0,a,a,1,1.84175641636,1.0,2.04099367764,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,5,1,26,0,,,,,,,0,a,a,1,1.00018221551,1.0,1.95762206194,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,5,2,27,1,,,,,,,90,s,s,1,0.841796195802,1.0,1.55768179526,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,5,3,28,4,,,,,,,0,a,s,0,1.93340247685,-1.0,1.01607314028,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,5,4,29,2,,,,,,,90,s,s,1,1.35012646013,-0.234393835355,2.73259681482,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,6,0,30,0,,,,,,,0,a,a,1,1.02513419146,1.0,1.28271891205,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,6,1,31,4,,,,,,,0,a,a,1,1.66674611862,-1.0,1.39104988214,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,6,2,32,0,,,,,,,90,s,s,1,1.20013294033,1.0,1.17436901464,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,6,3,33,3,,,,,,,0,a,a,1,1.75014275687,-1.0,1.08266232258,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,6,4,34,3,,,,,,,90,s,s,1,1.4918227582,-1.0,1.24101594129,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,7,0,35,3,,,,,,,90,s,s,1,1.55009162104,-1.0,0.94108151321,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,7,1,36,1,,,,,,,0,a,a,1,0.950141922784,1.0,1.48270428348,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,7,2,37,2,,,,,,,90,s,a,0,1.05017246313,0.269825284199,1.20767756067,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,7,3,38,4,,,,,,,90,s,s,1,1.04182808352,-1.0,1.07439204822,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,7,4,39,0,,,,,,,0,a,a,1,1.13342570291,1.0,1.24939432591,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,8,0,40,2,,,,,,,90,s,a,0,1.71679186498,-1.52590218967e-05,0.77437100361,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,1,41,4,,,,,,,0,a,s,0,0.891797350689,-1.0,1.39939201614,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,2,42,4,,,,,,,0,a,s,0,1.32509749171,-1.0,1.12440314797,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,8,3,43,1,,,,,,,0,a,a,1,1.02508992079,1.0,1.18278942431,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,8,4,44,1,,,,,,,90,s,s,1,0.966854421357,1.0,1.28267303737,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,9,0,45,4,,,,,,,90,s,a,0,1.41674579782,-1.0,1.09108690268,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,9,1,46,4,,,,,,,90,s,a,0,1.91674162739,-1.0,1.1410434661,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,9,2,47,0,,,,,,,90,s,s,1,1.02515215637,1.0,1.14103672926,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,9,3,48,1,,,,,,,0,a,a,1,0.900218722772,1.0,1.33262478875,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,9,4,49,0,,,,,,,90,s,s,1,1.08342390642,1.0,1.15775853109,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,0,50,1,,,,,,,90,s,s,1,0.983498909915,1.0,2.00763701131,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,10,1,51,2,,,,,,,90,s,s,1,1.39177425295,0.277759975586,0.932747078456,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.017,2,1.017,,,,,,,,,0,0,0,0,10,2,52,3,,,,,,,90,s,a,0,0.925160112255,-1.0,1.46597381999,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,10,3,53,4,,,,,,,0,a,a,1,1.40841104226,-1.0,1.08275567595,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.133,16,1.133,,,,,,,,,0,0,0,0,10,4,54,0,,,,,,,0,a,a,1,1.4167753116,1.0,1.37435406527,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.033,4,1.033,,,,,,,,,0,0,0,0,11,0,55,2,,,,,,,0,a,s,0,1.72511122204,-1.0,1.00770405891,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,11,1,56,4,,,,,,,90,s,a,0,0.97525782853,-1.0,1.16593994331,,,,,10,f,20,r,119.59056991,MaskierungsExperimentExpra,2016_Dez_14_1420,
