SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,participant,gender,age,handedness,frameRate,expName,date,
0.033,4,1.033,2,2,12,2,,,,,,,,,,,,,,,,,,,90,s,s,1,3.31662630983,0.031754024567,1.97434261348,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,2,3,13,3,,,,,,,,,,,,,,,,,,,90,s,s,1,0.400169768176,0.031754024567,0.74944437173,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,2,4,14,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.95835065662,0.031754024567,0.457811710026,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,3,0,15,0,,,,,,,,,,,,,,,,,,,0,a,s,0,2.70830799001,-1.0,2.6576636922,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,3,1,16,1,,,,,,,,,,,,,,,,,,,0,a,s,0,1.70840230567,-1.0,1.33274690811,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,3,2,17,2,,,,,,,,,,,,,,,,,,,0,a,s,0,0.300158925084,-1.52590218967e-05,0.924416269514,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,3,3,18,3,,,,,,,,,,,,,,,,,,,90,s,a,0,0.408456072003,-1.52590218967e-05,0.849470934097,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,3,4,19,4,,,,,,,,,,,,,,,,,,,0,a,s,0,0.441787031405,-1.52590218967e-05,0.691157939581,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,4,0,20,0,,,,,,,,,,,,,,,,,,,0,a,s,0,2.04170901247,0.166674296178,3.50757508681,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,4,1,21,1,,,,,,,,,,,,,,,,,,,90,s,s,1,0.883438363758,1.0,2.29102987561,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,4,2,22,2,,,,,,,,,,,,,,,,,,,90,s,a,0,1.8417729803,1.0,0.716043798393,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,4,3,23,3,,,,,,,,,,,,,,,,,,,0,a,s,0,5.54147129853,0.880949111162,0.716097051449,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,4,4,24,4,,,,,,,,,,,,,,,,,,,0,a,a,1,0.0751503276028,-1.52590218967e-05,3.31597989473,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,5,0,25,0,,,,,,,,,,,,,,,,,,,0,a,a,1,12.3827390164,-1.52590218967e-05,1.56601871171,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,5,1,26,1,,,,,,,,,,,,,,,,,,,0,a,s,0,1.27510272065,-1.52590218967e-05,0.732806641362,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,5,2,27,2,,,,,,,,,,,,,,,,,,,0,a,s,0,0.383494183227,-1.52590218967e-05,0.507797723079,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,5,3,28,3,,,,,,,,,,,,,,,,,,,0,a,a,1,0.675178814779,-1.52590218967e-05,0.541064201371,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,5,4,29,4,,,,,,,,,,,,,,,,,,,0,a,s,0,0.741818277475,-1.52590218967e-05,0.799360129245,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,6,0,30,0,,,,,,,,,,,,,,,,,,,90,s,s,1,0.725121519624,-1.52590218967e-05,0.766136959161,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,6,1,31,1,,,,,,,,,,,,,,,,,,,90,s,a,0,0.475160657412,-0.0625162127108,2.42433125711,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,6,2,32,2,,,,,,,,,,,,,,,,,,,90,s,a,0,4.59989503374,-1.52590218967e-05,1.74934107363,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,6,3,33,3,,,,,,,,,,,,,,,,,,,90,s,a,0,0.425130373746,-1.52590218967e-05,2.64931964409,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,6,4,34,4,,,,,,,,,,,,,,,,,,,90,s,a,0,0.491801274994,-1.52590218967e-05,0.657794579224,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,7,0,35,0,,,,,,,,,,,,,,,,,,,0,a,a,1,2.29164613537,0.944426642252,2.40765920097,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,7,1,36,1,,,,,,,,,,,,,,,,,,,0,a,s,0,0.600111895578,0.944426642252,1.11612438374,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,7,2,37,2,,,,,,,,,,,,,,,,,,,90,s,a,0,0.841833611789,-1.52590218967e-05,1.3326805022,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,7,3,38,3,,,,,,,,,,,,,,,,,,,0,a,a,1,1.90836368116,-1.52590218967e-05,1.56603539339,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,7,4,39,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.9917191498,-0.718776226444,1.79101126912,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,8,0,40,0,,,,,,,,,,,,,,,,,,,90,s,s,1,0.100209740048,-0.0390783550774,1.34101203904,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,8,1,41,1,,,,,,,,,,,,,,,,,,,0,a,a,1,4.59986070797,0.452384222171,1.57441216325,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,8,2,42,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.15850002181,0.428580148013,0.891020187399,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,8,3,43,3,,,,,,,,,,,,,,,,,,,90,s,s,1,0.550109521646,0.428580148013,0.682812287469,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,8,4,44,4,,,,,,,,,,,,,,,,,,,0,a,a,1,1.29175167908,-0.0937666895552,1.04939637982,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,9,0,45,0,,,,,,,,,,,,,,,,,,,90,s,a,0,2.36670086411,-1.52590218967e-05,1.8493679568,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,9,1,46,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.116855811256,-1.52590218967e-05,0.599437570737,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,9,2,47,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.35846524693,1.0,5.08244631707,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,9,3,48,3,,,,,,,,,,,,,,,,,,,0,a,a,1,1.05010374722,1.0,0.841081973776,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,9,4,49,4,,,,,,,,,,,,,,,,,,,90,s,a,0,3.18328867776,-1.52590218967e-05,1.5744002936,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,10,0,50,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.85837028967,-1.52590218967e-05,0.741100323625,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,10,1,51,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.566807241902,-1.52590218967e-05,0.807811325064,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,10,2,52,2,,,,,,,,,,,,,,,,,,,0,a,a,1,0.525190299475,-1.52590218967e-05,0.674411457491,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,10,3,53,3,,,,,,,,,,,,,,,,,,,90,s,s,1,0.641847213775,-1.52590218967e-05,0.866083321143,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,10,4,54,4,,,,,,,,,,,,,,,,,,,0,a,s,0,0.308553659832,-1.52590218967e-05,0.632726505137,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,11,0,55,0,,,,,,,,,,,,,,,,,,,90,s,s,1,0.641815775223,-1.52590218967e-05,0.5994715757,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,11,1,56,1,,,,,,,,,,,,,,,,,,,0,a,s,0,0.516805830376,-1.52590218967e-05,0.49944244692,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,11,2,57,2,,,,,,,,,,,,,,,,,,,0,a,s,0,0.575179841344,-1.52590218967e-05,0.482749217886,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,11,3,58,3,,,,,,,,,,,,,,,,,,,0,a,s,0,0.43346993063,-1.52590218967e-05,0.416164933055,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,11,4,59,4,,,,,,,,,,,,,,,,,,,0,a,a,1,3.44995399706,-1.52590218967e-05,0.724489219785,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,27.8315791905,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,90,s,a,0,0.708509132578,1.0,2.5823693247,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,90,s,a,0,0.741807691024,1.0,0.732771353192,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,0,2,2,4,,,,,,,90,s,s,1,0.0335407636103,0.134905012589,1.07440927604,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,0,a,s,0,0.50016007997,-1.52590218967e-05,1.17441017429,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,4,4,3,,,,,,,0,a,a,1,0.358488344638,1.0,3.36594762209,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,1,0,5,1,,,,,,,90,s,a,0,4.35822336256,-1.52590218967e-05,0.92441530711,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,1,1,6,0,,,,,,,0,a,a,1,0.283508041853,-1.52590218967e-05,0.849430513103,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,1,2,7,4,,,,,,,90,s,a,0,3.60825800913,-1.52590218967e-05,0.682771866475,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,1,3,8,3,,,,,,,0,a,a,1,1.02510657027,-1.52590218967e-05,0.549489733067,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,1,4,9,2,,,,,,,0,a,s,0,0.150150520083,-1.52590218967e-05,0.799452520088,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,0,10,3,,,,,,,90,s,a,0,1.42507519588,-1.52590218967e-05,2.49100472477,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,2,1,11,2,,,,,,,0,a,s,0,2.61676566602,1.0,1.93257489433,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,2,2,12,0,,,,,,,90,s,s,1,0.633485842387,0.976165407797,1.39104905954,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,3,13,3,,,,,,,0,a,a,1,1.08344048105,1.0,2.00769570819,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,2,4,14,2,,,,,,,90,s,s,1,2.54167179949,-1.52590218967e-05,0.741101927632,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,3,0,15,2,,,,,,,0,a,s,0,1.50838992273,-1.52590218967e-05,0.574413767263,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,3,1,16,1,,,,,,,90,s,s,1,2.8084003167,1.0,1.84096006919,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,3,2,17,1,,,,,,,0,a,a,1,4.66651204032,-0.0625162127108,0.749466186235,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,3,3,18,0,,,,,,,90,s,a,0,1.35834334234,-1.52590218967e-05,1.3911247687,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,3,4,19,3,,,,,,,90,s,a,0,1.58341866654,-1.52590218967e-05,1.17440439986,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,4,0,20,1,,,,,,,0,a,s,0,1.14176155976,-1.52590218967e-05,0.76611193664,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,4,1,21,0,,,,,,,90,s,s,1,1.35000474786,-1.52590218967e-05,0.574531501428,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,4,2,22,1,,,,,,,90,s,a,0,1.00011131814,-1.52590218967e-05,0.574451942646,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,4,3,23,2,,,,,,,0,a,s,0,2.27508796378,-1.0,2.26595281908,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,4,4,24,4,,,,,,,90,s,s,1,1.07511471863,-1.0,0.632690254562,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,5,0,25,4,,,,,,,90,s,a,0,1.841710424,-1.0,2.44931945161,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,5,1,26,3,,,,,,,90,s,s,1,1.2750914926,-1.52590218967e-05,3.924226355,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,5,2,27,0,,,,,,,90,s,a,0,1.40840763097,1.0,1.7660400771,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,5,3,28,2,,,,,,,0,a,a,1,0.441886800684,-1.52590218967e-05,0.766028528239,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,5,4,29,0,,,,,,,0,a,s,0,0.866772082053,-1.52590218967e-05,0.924317462639,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,6,0,30,1,,,,,,,90,s,s,1,1.05009476478,1.0,1.55778405693,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,6,1,31,4,,,,,,,90,s,s,1,0.9751163868,-1.0,2.39932317291,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,6,2,32,3,,,,,,,0,a,s,0,0.925080649507,-0.140642404822,2.13269570819,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,6,3,33,3,,,,,,,90,s,a,0,0.975119274013,-1.52590218967e-05,0.849418643445,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,6,4,34,4,,,,,,,0,a,a,1,0.841790303582,-1.52590218967e-05,3.94092215045,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,7,0,35,1,,,,,,,0,a,s,0,1.37510778932,-1.52590218967e-05,1.14106509962,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,7,1,36,0,,,,,,,90,s,s,1,0.750180290466,-1.52590218967e-05,0.849392016918,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,7,2,37,2,,,,,,,0,a,a,1,0.708493734104,-1.52590218967e-05,0.616106739655,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,7,3,38,4,,,,,,,90,s,s,1,0.508454083034,-1.52590218967e-05,0.616168975154,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,7,4,39,4,,,,,,,0,a,a,1,0.341815967704,-1.52590218967e-05,0.741121175724,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,0,40,4,,,,,,,0,a,s,0,0.5751705381,-1.52590218967e-05,0.49107241389,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,1,41,4,,,,,,,0,a,s,0,3.28329150081,-1.52590218967e-05,0.649441227874,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,8,2,42,1,,,,,,,90,s,s,1,0.608480645402,1.0,2.30771604701,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,8,3,43,2,,,,,,,0,a,s,0,2.68334000601,-0.632837415122,1.58270777033,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,4,44,4,,,,,,,0,a,s,0,1.50003913779,-1.0,1.75772778834,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,9,0,45,1,,,,,,,90,s,s,1,0.741833355148,-1.0,0.632751848459,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,9,1,46,0,,,,,,,90,s,s,1,1.00014275669,-0.101579308766,1.99099542152,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,9,2,47,0,,,,,,,90,s,a,0,0.916762265527,1.0,7.3156616596,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,9,3,48,0,,,,,,,0,a,s,0,1.4251197873,1.0,1.05771251819,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,9,4,49,2,,,,,,,0,a,s,0,0.583489884486,1.0,1.5577147638,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,0,50,1,,,,,,,0,a,s,0,0.575143911572,1.0,1.99103135129,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,1,51,1,,,,,,,0,a,a,1,0.975127935655,0.8333104448,3.16592561511,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,10,2,52,3,,,,,,,0,a,s,0,0.800136789777,-1.0,1.94934607814,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,10,3,53,2,,,,,,,0,a,a,1,1.16676451114,0.134905012589,1.75770886105,,,,,36,m,20,r,120.314024579,MaskierungsExperimentExpra,2017_Jan_23_1149,
