SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,participant,gender,age,handedness,frameRate,expName,date,
,,,,,,,,,,,,,,,,,,,,,,,space,34.215873409,,,,,,,,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,0,0,0,0,,,,,,,,,,,,,,,,,,,0,a,a,1,6.74139095877,-0.554711223011,6.1655437529,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,0,1,1,1,,,,,,,,,,,,,,,,,,,90,s,a,0,10.5160795563,-0.898466468299,2.924329556,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,0,2,2,2,,,,,,,,,,,,,,,,,,,90,s,a,0,5.28308013504,-0.820340276188,2.6243271179,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,0,3,3,3,,,,,,,,,,,,,,,,,,,0,a,s,0,1.40011061251,0.325398641947,2.54929154097,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,0,4,4,4,,,,,,,,,,,,,,,,,,,90,s,s,1,13.0075706053,-0.835965514611,2.16606281046,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,1,0,5,0,,,,,,,,,,,,,,,,,,,90,s,s,1,4.65821310745,-0.609399557488,1.99931605023,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,1,1,6,1,,,,,,,,,,,,,,,,,,,0,a,a,1,18.8905750952,-1.0,1.12436721815,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,1,2,7,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.94170258579,-0.562523842222,3.72424120714,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,1,3,8,3,,,,,,,,,,,,,,,,,,,90,s,a,0,9.09121233625,-0.687525749599,3.84091527364,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,1,4,9,4,,,,,,,,,,,,,,,,,,,90,s,a,0,2.5500191198,-0.601586938277,1.72436984872,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,2,0,10,0,,,,,,,,,,,,,,,,,,,0,a,a,1,2.6583523355,0.269825284199,1.74103679342,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,2,1,11,1,,,,,,,,,,,,,,,,,,,90,s,a,0,1.85005203408,-0.726588845655,1.26605774179,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,2,2,12,2,,,,,,,,,,,,,,,,,,,90,s,a,0,3.64992615139,-0.664087891966,1.69936109083,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,2,3,13,3,,,,,,,,,,,,,,,,,,,90,s,a,0,3.35827354654,-0.718776226444,1.45772086894,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,2,4,14,4,,,,,,,,,,,,,,,,,,,90,s,a,0,2.04172414368,-0.804715037766,1.3993195149,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,3,0,15,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.4751057684,0.285725185016,1.8576925742,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,3,1,16,1,,,,,,,,,,,,,,,,,,,0,a,a,1,2.87505213032,-0.703150988022,0.865962206963,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,3,2,17,2,,,,,,,,,,,,,,,,,,,0,a,a,1,2.0667367512,-1.0,1.60767781731,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,3,3,18,3,,,,,,,,,,,,,,,,,,,90,s,s,1,2.36671929957,-0.921904325933,1.17437093945,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,3,4,19,4,,,,,,,,,,,,,,,,,,,0,a,s,0,2.02514541953,-0.937529564355,1.29929154097,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,4,0,20,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.62501427569,0.507927061875,1.57438787779,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,4,1,21,1,,,,,,,,,,,,,,,,,,,0,a,s,0,2.77505495337,0.222217135882,3.51585627816,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,4,2,22,2,,,,,,,,,,,,,,,,,,,0,a,s,0,2.27503634686,-0.546898603799,1.11606229717,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,4,3,23,3,,,,,,,,,,,,,,,,,,,0,a,a,1,1.74183045745,-1.0,0.932674577215,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,4,4,24,4,,,,,,,,,,,,,,,,,,,0,a,a,1,2.87507811528,-1.0,0.774340527424,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,5,0,25,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.60840411294,0.357137407492,2.36599524956,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,5,1,26,1,,,,,,,,,,,,,,,,,,,90,s,s,1,3.29163271513,-0.179705500877,1.97433744773,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,5,2,27,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.6167398309,-1.0,0.882751056401,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,5,3,28,3,,,,,,,,,,,,,,,,,,,0,a,s,0,2.20837402171,-1.0,0.707743645876,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,5,4,29,4,,,,,,,,,,,,,,,,,,,90,s,a,0,2.71666963943,-0.781277180133,1.30774338923,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,6,0,30,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.32511706063,0.817441062028,1.44101799442,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,6,1,31,1,,,,,,,,,,,,,,,,,,,0,a,a,1,2.05016027266,0.492057679103,1.09097750922,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,6,2,32,2,,,,,,,,,,,,,,,,,,,90,s,a,0,1.55838916357,0.222217135882,2.09937674596,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,6,3,33,3,,,,,,,,,,,,,,,,,,,90,s,s,1,1.59174807551,-1.0,1.62438101263,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,6,4,34,4,,,,,,,,,,,,,,,,,,,90,s,a,0,1.54174467501,-0.875028610666,1.33270980127,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,7,0,35,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.2251057684,1.0,1.3493821996,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,7,1,36,1,,,,,,,,,,,,,,,,,,,0,a,a,1,1.25009976941,0.365072098878,0.841113208443,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,7,2,37,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.25012735838,-0.929716945144,1.23271134112,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,7,3,38,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.91671724644,-1.0,0.716107594409,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,7,4,39,4,,,,,,,,,,,,,,,,,,,0,a,a,1,0.925117124793,-1.0,0.982760423818,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,8,0,40,0,,,,,,,,,,,,,,,,,,,90,s,a,0,2.2000456822,0.619043259327,0.782738480964,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,8,1,41,1,,,,,,,,,,,,,,,,,,,0,a,a,1,1.09189917323,0.309529259174,0.957636498023,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,8,2,42,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.4667469527,-0.968780041199,1.30774338923,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,8,3,43,3,,,,,,,,,,,,,,,,,,,0,a,a,1,2.02506361503,-1.0,0.774412387062,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,8,4,44,4,,,,,,,,,,,,,,,,,,,0,a,s,0,2.68334056207,-0.562523842222,1.95767499426,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,9,0,45,0,,,,,,,,,,,,,,,,,,,90,s,a,0,1.20017368218,1.0,0.799380723909,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,9,1,46,1,,,,,,,,,,,,,,,,,,,0,a,a,1,3.89148200237,0.0714274814984,2.07446294545,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,9,2,47,2,,,,,,,,,,,,,,,,,,,90,s,a,0,1.8917338319,-0.593774319066,1.05773633159,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,9,3,48,3,,,,,,,,,,,,,,,,,,,0,a,s,0,0.933470486862,-0.953154802777,1.94933574747,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,9,4,49,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.96672706298,-0.97659266041,1.73269498022,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,10,0,50,0,,,,,,,,,,,,,,,,,,,90,s,a,0,1.01684017775,0.76983291371,0.782703513551,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,10,1,51,1,,,,,,,,,,,,,,,,,,,90,s,a,0,1.02517012128,0.841245136187,0.79104051472,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,10,2,52,2,,,,,,,,,,,,,,,,,,,90,s,s,1,1.18361548934,-0.875028610666,1.76585756137,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,10,3,53,3,,,,,,,,,,,,,,,,,,,90,s,a,0,2.23337155154,-1.0,1.09106348414,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,10,4,54,4,,,,,,,,,,,,,,,,,,,0,a,a,1,0.925197325282,-0.953154802777,1.24932856151,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,11,0,55,0,,,,,,,,,,,,,,,,,,,0,a,a,1,1.07510839898,0.69839017319,1.39938142967,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,11,1,56,1,,,,,,,,,,,,,,,,,,,90,s,a,0,1.47509806916,0.380941481651,0.841080165842,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,11,2,57,2,,,,,,,,,,,,,,,,,,,90,s,a,0,2.10004176841,-1.0,0.899427304353,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,11,3,58,3,,,,,,,,,,,,,,,,,,,90,s,s,1,2.64169790208,-0.617212176699,1.19100355834,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,11,4,59,4,,,,,,,,,,,,,,,,,,,0,a,a,1,1.61676677826,-1.0,1.00773164788,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.10817890997,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.067,8,1.067,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,90,s,a,0,0.791794399311,0.436514839399,0.890958453581,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,0,a,a,1,1.15848129789,-1.0,0.882722825829,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,90,s,a,0,2.04173665496,0.214282444495,1.8743271179,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.033,4,1.033,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,0,a,a,1,0.833458553029,0.460318913558,1.36608539491,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,90,s,a,0,1.40000378546,-1.0,0.866177144272,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
0.133,16,1.133,,,,,,,,,0,0,0,0,1,0,5,0,,,,,,,90,s,s,1,2.3083618954,0.18254367895,1.21599370972,,,,,35,f,21,r,120.303654818,MaskierungsExperimentExpra,2017_Jan_23_0919,
