SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,participant,gender,age,handedness,frameRate,expName,date,
0.0083,1,1.0083,1,4,9,4,,,,,,,,,,,,,,,,,,,90,s,a,0,1.80837177879,-0.0234531166552,0.424497792401,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,2,0,10,0,,,,,,,,,,,,,,,,,,,0,a,a,1,0.866785662843,1.0,1.09939666757,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,2,1,11,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.875121383478,1.0,0.882761926057,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,2,2,12,2,,,,,,,,,,,,,,,,,,,0,a,s,0,1.61682311648,-1.0,2.74922807005,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,2,3,13,3,,,,,,,,,,,,,,,,,,,0,a,a,1,1.04181911448,1.52590218967e-05,1.22435612621,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,2,4,14,4,,,,,,,,,,,,,,,,,,,0,a,a,1,0.825109946885,1.52590218967e-05,0.249534596417,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,3,0,15,0,,,,,,,,,,,,,,,,,,,0,a,a,1,0.766818609214,1.0,2.5909776988,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,3,1,16,1,,,,,,,,,,,,,,,,,,,90,s,s,1,1.07516071381,1.0,0.799400549277,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,3,2,17,2,,,,,,,,,,,,,,,,,,,0,a,a,1,0.975117309292,-0.375020981155,0.749455197908,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,3,3,18,3,,,,,,,,,,,,,,,,,,,0,a,a,1,0.900161587996,-1.0,1.89933295628,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,3,4,19,4,,,,,,,,,,,,,,,,,,,90,s,a,0,1.45007598197,-0.804715037766,0.707787822803,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,4,0,20,0,,,,,,,,,,,,,,,,,,,0,a,a,1,0.991825963601,-1.0,0.707733607256,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,4,1,21,1,,,,,,,,,,,,,,,,,,,0,a,a,1,1.05014809827,-0.992217898833,0.991104800578,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,4,2,22,2,,,,,,,,,,,,,,,,,,,0,a,a,1,1.01680585733,1.0,1.13271869798,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,4,3,23,3,,,,,,,,,,,,,,,,,,,0,a,a,1,0.875123629093,-1.0,1.55770154309,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,4,4,24,4,,,,,,,,,,,,,,,,,,,90,s,a,0,1.70833928154,-1.0,1.37442508261,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,5,0,25,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.03352092768,1.0,0.749360561301,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,5,1,26,1,,,,,,,,,,,,,,,,,,,90,s,s,1,0.750113483728,0.92855725948,0.374513944784,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,5,2,27,2,,,,,,,,,,,,,,,,,,,90,s,s,1,0.733452308123,0.936491950866,0.441151268756,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,5,3,28,3,,,,,,,,,,,,,,,,,,,0,a,s,0,0.616806113974,-1.0,1.39106636849,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,5,4,29,4,,,,,,,,,,,,,,,,,,,90,s,a,0,0.666781941539,-1.0,0.966141909356,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,6,0,30,0,,,,,,,,,,,,,,,,,,,0,a,a,1,0.616839156586,1.0,1.06608746925,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,6,1,31,1,,,,,,,,,,,,,,,,,,,90,s,s,1,0.750122786987,1.0,0.632791038844,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,6,2,32,2,,,,,,,,,,,,,,,,,,,0,a,s,0,0.75012952383,1.0,0.691104191054,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,6,3,33,3,,,,,,,,,,,,,,,,,,,90,s,s,1,1.07507538046,1.0,0.76612375196,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,6,4,34,4,,,,,,,,,,,,,,,,,,,90,s,s,1,1.30007760202,1.0,0.449445605926,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,7,0,35,0,,,,,,,,,,,,,,,,,,,90,s,s,1,0.908436677043,1.0,0.40781383985,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,7,1,36,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.975125970948,-1.0,0.457772023302,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,7,2,37,2,,,,,,,,,,,,,,,,,,,0,a,s,0,2.34170904729,1.0,0.682748580692,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,7,3,38,3,,,,,,,,,,,,,,,,,,,0,a,s,0,1.81673220118,-1.0,1.12439452622,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,7,4,39,4,,,,,,,,,,,,,,,,,,,0,a,s,0,1.1250784762,1.0,0.766127280782,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,8,0,40,0,,,,,,,,,,,,,,,,,,,90,s,s,1,0.875254837134,1.0,0.382687339579,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,8,1,41,1,,,,,,,,,,,,,,,,,,,0,a,a,1,1.0917570874,-1.0,0.474458221467,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,8,2,42,2,,,,,,,,,,,,,,,,,,,90,s,a,0,1.50013265165,0.0555580987259,0.441085825137,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,8,3,43,3,,,,,,,,,,,,,,,,,,,90,s,a,0,0.983454313136,0.00794995040818,0.657769007762,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,8,4,44,4,,,,,,,,,,,,,,,,,,,90,s,s,1,1.57510730027,1.0,0.532745709513,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,9,0,45,0,,,,,,,,,,,,,,,,,,,0,a,a,1,0.875062035098,1.0,0.449530297669,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,9,1,46,1,,,,,,,,,,,,,,,,,,,90,s,s,1,0.941795599687,1.0,0.357964729097,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,9,2,47,2,,,,,,,,,,,,,,,,,,,0,a,a,1,0.900107051646,-1.0,1.0827717426,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,9,3,48,3,,,,,,,,,,,,,,,,,,,0,a,a,1,0.691803218735,0.0238193331807,0.666119806094,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,9,4,49,4,,,,,,,,,,,,,,,,,,,90,s,s,1,2.69168933401,-1.0,1.22439430166,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,10,0,50,0,,,,,,,,,,,,,,,,,,,90,s,s,1,1.29175760068,1.0,0.774447602919,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,10,1,51,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.775124174456,1.0,1.29107108428,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,10,2,52,2,,,,,,,,,,,,,,,,,,,90,s,a,0,0.941790787656,1.0,0.457772344104,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,10,3,53,3,,,,,,,,,,,,,,,,,,,90,s,a,0,1.72507071279,-1.0,1.13278125438,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,10,4,54,4,,,,,,,,,,,,,,,,,,,90,s,a,0,0.866756469856,0.0396887159533,0.507858527576,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,11,0,55,0,,,,,,,,,,,,,,,,,,,0,a,a,1,0.858452508624,1.0,0.80776867092,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,11,1,56,1,,,,,,,,,,,,,,,,,,,0,a,a,1,0.708433918145,1.0,0.232818884462,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,11,2,57,2,,,,,,,,,,,,,,,,,,,90,s,a,0,0.850077008534,1.0,0.216160916878,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,11,3,58,3,,,,,,,,,,,,,,,,,,,90,s,a,0,0.550121311298,-1.0,1.09099774893,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,11,4,59,4,,,,,,,,,,,,,,,,,,,0,a,a,1,0.6917977651,-1.52590218967e-05,0.574459600916,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.52505800903,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,a,a,1,1.11674083076,1.0,0.932540460357,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,0,a,a,1,0.741799898434,0.0793621728847,1.10775901478,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,0,a,a,1,0.791759044292,0.0634927901122,0.524466129238,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,90,s,a,0,0.925131216061,-1.0,0.882747169162,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,0,4,4,3,,,,,,,0,a,s,0,1.52506250026,0.674586099031,0.899450049035,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,1,0,5,2,,,,,,,90,s,a,0,1.63337297377,-0.140642404822,0.791095946441,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,1,1,6,4,,,,,,,90,s,a,0,0.691797123496,0.0396887159533,0.266165616628,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,1,2,7,0,,,,,,,0,a,a,1,0.6668538012,1.0,0.86605519656,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,1,3,8,3,,,,,,,90,s,a,0,2.24172851998,-1.0,0.866053271748,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,1,4,9,2,,,,,,,0,a,s,0,0.950135811551,0.563469901579,0.566102065741,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,0,10,3,,,,,,,90,s,s,1,0.433638084594,0.452384222171,0.257648642831,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,1,11,3,,,,,,,0,a,s,0,0.583472855494,0.452384222171,0.341138019631,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,2,2,12,3,,,,,,,0,a,a,1,0.316929654846,0.452384222171,0.207719652366,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,2,3,13,2,,,,,,,0,a,s,0,2.40833803041,0.277759975586,0.21615963367,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,2,4,14,2,,,,,,,0,a,s,0,1.67505478497,0.285725185016,0.191196421646,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,3,0,15,0,,,,,,,0,a,a,1,0.9251373113,1.0,0.732819365665,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,3,1,16,1,,,,,,,90,s,s,1,0.833506619911,1.0,0.199416011936,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,3,2,17,1,,,,,,,0,a,a,1,0.916756678377,1.0,0.174561872611,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,3,3,18,0,,,,,,,0,a,a,1,0.650090289739,1.0,0.157809268421,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,3,4,19,4,,,,,,,90,s,s,1,1.93341721238,1.0,0.149452695652,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,4,0,20,2,,,,,,,90,s,a,0,1.03344265198,1.0,0.149461678109,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,4,1,21,0,,,,,,,0,a,a,1,0.858441280552,1.0,0.207813647369,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,4,2,22,1,,,,,,,90,s,s,1,0.708467923163,1.0,0.149493758315,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,4,3,23,4,,,,,,,90,s,s,1,1.69174771998,1.0,0.174468198411,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,4,4,24,2,,,,,,,90,s,a,0,0.566803018234,1.0,0.174499637013,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,5,0,25,4,,,,,,,90,s,s,1,1.94175582023,1.0,0.15779675714,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,5,1,26,1,,,,,,,90,s,s,1,0.816864371627,1.0,0.299410654542,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,5,2,27,0,,,,,,,90,s,s,1,0.550149862681,1.0,0.191146376525,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,5,3,28,0,,,,,,,90,s,s,1,0.475121960922,1.0,0.199524763834,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,5,4,29,0,,,,,,,90,s,s,1,0.55017007321,1.0,0.30779353308,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,6,0,30,1,,,,,,,90,s,s,1,0.458491261512,1.0,0.274468294652,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,6,1,31,2,,,,,,,90,s,s,1,0.81683357463,1.0,0.241118033663,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,6,2,32,0,,,,,,,90,s,s,1,0.475129339369,1.0,0.257846898502,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,6,3,33,4,,,,,,,90,s,s,1,1.28340038631,1.0,0.182827979201,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,6,4,34,3,,,,,,,90,s,s,1,0.875109513802,1.0,0.207791832829,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,7,0,35,2,,,,,,,0,a,s,0,0.66682107939,1.0,1.11607580809,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,7,1,36,2,,,,,,,0,a,a,1,0.733502674046,1.0,0.20777803834,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,7,2,37,1,,,,,,,90,s,s,1,0.691815409213,1.0,0.182807447869,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,7,3,38,3,,,,,,,0,a,a,1,0.983482864519,1.0,0.191125845193,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,7,4,39,0,,,,,,,90,s,s,1,0.57511852834,1.0,0.141168624147,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,0,40,4,,,,,,,0,a,s,0,0.975118913302,1.0,0.191121674766,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,1,41,4,,,,,,,90,s,s,1,1.35009481305,1.0,0.166138252213,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,8,2,42,1,,,,,,,0,a,a,1,0.500116290745,1.0,0.199506478116,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,3,43,4,,,,,,,0,a,s,0,0.666801189662,1.0,0.207817496993,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,8,4,44,4,,,,,,,90,s,s,1,0.683447287571,1.0,0.16619086375,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,9,0,45,1,,,,,,,90,s,s,1,0.483454152735,1.0,0.18284658572,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,9,1,46,4,,,,,,,0,a,a,1,2.03367491267,-1.52590218967e-05,0.482465440796,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,9,2,47,2,,,,,,,0,a,s,0,0.541804517984,0.222217135882,0.324491600921,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,9,3,48,0,,,,,,,0,a,a,1,0.75016224564,1.0,0.957747481944,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,9,4,49,3,,,,,,,0,a,a,1,1.03329861186,1.0,0.24128132191,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.133,16,1.133,,,,,,,,,0,0,0,0,10,0,50,0,,,,,,,90,s,s,1,0.483532107634,1.0,0.291096748447,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,10,1,51,4,,,,,,,90,s,s,1,1.17511140653,1.0,0.191148942941,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,2,52,1,,,,,,,90,s,s,1,0.475162702783,1.0,0.174466273599,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.033,4,1.033,,,,,,,,,0,0,0,0,10,3,53,2,,,,,,,0,a,s,0,1.08341462992,1.0,0.166151405097,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,10,4,54,1,,,,,,,90,s,s,1,1.89181399768,1.0,0.582684965644,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.0083,1,1.0083,,,,,,,,,0,0,0,0,11,0,55,4,,,,,,,90,s,a,0,2.42501556692,-1.0,1.15775056164,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,11,1,56,1,,,,,,,0,a,a,1,1.25009888723,1.0,0.616111256719,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,11,2,57,3,,,,,,,0,a,a,1,1.38346239735,1.0,0.89938845504,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.067,8,1.067,,,,,,,,,0,0,0,0,11,3,58,1,,,,,,,0,a,a,1,0.841733909451,1.0,0.257825725566,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
0.017,2,1.017,,,,,,,,,0,0,0,0,11,4,59,3,,,,,,,90,s,s,1,1.93325777376,-1.0,2.84943412121,,,26,f,21,r,119.70580329,MaskierungsExperimentExpra,2017_Jan_12_1149,
