SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,participant,gender,age,handedness,frameRate,expName,date,
0.067,8,1.067,,,,,,,,,8,0,8,0,5,3,28,1,,,,,,,0,a,a,1,1.12510730825,0.444449530785,0.616106888644,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.067,8,1.067,,,,,,,,,8,0,8,0,5,4,29,1,,,,,,,90,s,s,1,1.23342672948,0.658716716258,0.549399972026,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.033,4,1.033,,,,,,,,,8,0,8,0,6,0,30,2,,,,,,,90,s,a,0,0.966753689544,-0.828152895399,0.732777426321,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.133,16,1.133,,,,,,,,,8,0,8,0,6,1,31,0,,,,,,,0,a,a,1,0.775133870655,1.0,1.54938232792,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.133,16,1.133,,,,,,,,,8,0,8,0,6,2,32,0,,,,,,,90,s,s,1,0.591810311088,0.912687876707,0.624462175525,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.067,8,1.067,,,,,,,,,8,0,8,0,6,3,33,1,,,,,,,90,s,s,1,0.625178205485,0.976165407797,0.649341650231,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.017,2,1.017,,,,,,,,,8,0,8,0,6,4,34,3,,,,,,,0,a,a,1,0.941805242418,-0.820340276188,0.591093639524,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.133,16,1.133,,,,,,,,,8,0,8,0,7,0,35,0,,,,,,,0,a,a,1,0.500103298229,1.0,1.46606139893,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.0083,1,1.0083,,,,,,,,,8,0,8,0,7,1,36,4,,,,,,,90,s,a,0,0.708433049274,-0.679713130388,0.699478504344,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.017,2,1.017,,,,,,,,,8,0,8,0,7,2,37,3,,,,,,,90,s,s,1,0.916855832886,-1.0,0.807715158662,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.067,8,1.067,,,,,,,,,8,0,8,0,7,3,38,1,,,,,,,90,s,s,1,0.72513143256,0.603173876555,0.707768347626,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.0083,1,1.0083,,,,,,,,,8,0,8,0,7,4,39,4,,,,,,,90,s,a,0,0.941802676001,-0.898466468299,0.841070541783,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.0083,1,1.0083,,,,,,,,,8,0,8,0,8,0,40,4,,,,,,,90,s,s,1,0.516761902073,0.444449530785,0.71618169966,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.067,8,1.067,,,,,,,,,8,0,8,0,8,1,41,1,,,,,,,0,a,a,1,0.950075195978,0.603173876555,1.13275875565,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.033,4,1.033,,,,,,,,,8,0,8,0,8,2,42,2,,,,,,,90,s,a,0,0.866749454957,-0.453147173266,0.666132745282,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.033,4,1.033,,,,,,,,,8,0,8,0,8,3,43,2,,,,,,,90,s,a,0,0.575112890207,-1.0,0.641163446029,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.133,16,1.133,,,,,,,,,8,0,8,0,8,4,44,0,,,,,,,0,a,a,1,1.15008623157,1.0,0.982761065422,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.067,8,1.067,,,,,,,,,8,0,8,0,9,0,45,1,,,,,,,90,s,a,0,0.741775921119,0.214282444495,0.741098387393,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.067,8,1.067,,,,,,,,,8,0,8,0,9,1,46,1,,,,,,,90,s,s,1,0.900093289208,0.0396887159533,0.924390508369,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.017,2,1.017,,,,,,,,,8,0,8,0,9,2,47,3,,,,,,,0,a,a,1,0.566797382769,-1.0,0.607785285969,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.0083,1,1.0083,,,,,,,,,8,0,8,0,9,3,48,4,,,,,,,0,a,a,1,1.45842342522,-0.703150988022,1.16607179291,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.033,4,1.033,,,,,,,,,8,0,8,0,9,4,49,2,,,,,,,90,s,s,1,0.850135121783,0.452384222171,0.5661291523,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.133,16,1.133,,,,,,,,,8,0,8,0,10,0,50,0,,,,,,,0,a,a,1,0.516804568733,0.896818493935,0.657794781707,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.0083,1,1.0083,,,,,,,,,8,0,8,0,10,1,51,4,,,,,,,90,s,s,1,0.816786475503,-0.445334554055,0.666097777869,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.033,4,1.033,,,,,,,,,8,0,8,0,10,2,52,2,,,,,,,0,a,a,1,0.708458392628,-0.328145265888,1.15773479174,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.133,16,1.133,,,,,,,,,8,0,8,0,10,3,53,0,,,,,,,0,a,a,1,0.69179914718,0.793636987869,0.524472697829,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.133,16,1.133,,,,,,,,,8,0,8,0,10,4,54,0,,,,,,,0,a,a,1,0.691807167229,1.0,0.682810918045,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.017,2,1.017,,,,,,,,,8,0,8,0,11,0,55,3,,,,,,,0,a,a,1,1.21675753917,-0.585961699855,0.716118180873,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.0083,1,1.0083,,,,,,,,,8,0,8,0,11,1,56,4,,,,,,,90,s,a,0,1.41673745696,-1.0,0.949437120893,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.033,4,1.033,,,,,,,,,8,0,8,0,11,2,57,2,,,,,,,0,a,a,1,1.05856432143,0.174608987564,0.807650998272,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.033,4,1.033,,,,,,,,,8,0,8,0,11,3,58,2,,,,,,,0,a,a,1,0.650126652611,0.150804913405,0.832773640858,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
0.033,4,1.033,,,,,,,,,8,0,8,0,11,4,59,2,,,,,,,0,a,a,1,0.975111222037,-0.398458838788,0.866154046532,,,23,f,21,r,119.685159091,MaskierungsExperimentExpra,2017_Jan_10_1125,
